ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,2.10096697189984,0.122183825722163,0,2.7347474607623,0,0.294087364572768,1.80292847494372,1.51340971082782,0.37882738197315
0007CB7051,2.10096697189984,0,0,0.119622712589007,2.03991710447596,0,0.418946690230668,1.68086676148472,1.18789784591565,0.477024370242125
0007CD5116,0.122183825722163,0,0,1.48439021090319,0,0,0.682054008243643,0,0,5.50868943923361
0007CD765E,0,0.119622712589007,1.48439021090319,0,0,0,2.52284193720639,0,2.98748038047193,2.2369044427564
0007CD86B3,2.7347474607623,2.03991710447596,0,0,0,0,0.748378012167324,0.475376132352037,1.0897132722996,0.872721244533
0007CDAD6B,0,0,0,0,0,0,0,0,0,0
0007CDADED,0.294087364572768,0.418946690230668,0.682054008243643,2.52284193720639,0.748378012167324,0,0,2.36870037273827,0.747472421004076,1.16221922097853
0007CDC395,1.80292847494372,1.68086676148472,0,0,0.475376132352037,0,2.36870037273827,0,1.30290073717526,0.72230738137743
0007CDC443,1.51340971082782,1.18789784591565,0,2.98748038047193,1.0897132722996,0,0.747472421004076,1.30290073717526,0,0.24865442564965
0007CDE4F0,0.37882738197315,0.477024370242125,5.50868943923361,2.2369044427564,0.872721244533,0,1.16221922097853,0.72230738137743,0.24865442564965,0
