ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.5,0.2,0,0.555555555555556,0.25,0,0.5,0.5,0
0007CB7051,0.5,0,0,0,0.35,0.666666666666667,0,0.363636363636364,0.125,0.142857142857143
0007CD5116,0.8,0,0,0,0,0,0,0,0,0
0007CD765E,0,0,0,0,0,1,0,0,1,1
0007CD86B3,0.444444444444444,0.65,0,0,0,0,0,0.333333333333333,0.166666666666667,0.555555555555556
0007CDAD6B,0.75,0.333333333333333,0,0,0,0,0,0,0,0
0007CDADED,1,1,0,0,1,0,0,0.6,0.571428571428571,0.888888888888889
0007CDC395,0.5,0.636363636363636,0,0,0.666666666666667,0,0.4,0,0.8,0
0007CDC443,0.5,0.875,0,0,0.833333333333333,0,0.428571428571429,0.2,0,0.333333333333333
0007CDE4F0,1,0.857142857142857,0,0,0.444444444444444,0,0.111111111111111,1,0.666666666666667,0
