ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,2.79607843137255,1.81875,0,3.47238095238095,1.87333333333333,1.74375,2.00718954248366,2.13333333333333,2.51666666666667
0007CB7051,2.79607843137255,0,3.37333333333333,0,2.75666666666667,1.27777777777778,0,1.87,1.87272727272727,0
0007CD5116,1.81875,3.37333333333333,0,0,1.42666666666667,0,4.32592592592593,2.76666666666667,0,0
0007CD765E,0,0,0,0,1.51111111111111,0,0,0,1.65555555555556,0
0007CD86B3,3.47238095238095,2.75666666666667,1.42666666666667,1.51111111111111,0,0,3.37619047619048,1.81587301587302,4.04408602150538,1.88888888888889
0007CDAD6B,1.87333333333333,1.27777777777778,0,0,0,0,0,0,2.13333333333333,0
0007CDADED,1.74375,0,4.32592592592593,0,3.37619047619048,0,0,2.24888888888889,2.13703703703704,1.76
0007CDC395,2.00718954248366,1.87,2.76666666666667,0,1.81587301587302,0,2.24888888888889,0,1.75,1.85
0007CDC443,2.13333333333333,1.87272727272727,0,1.65555555555556,4.04408602150538,2.13333333333333,2.13703703703704,1.75,0,1.16666666666667
0007CDE4F0,2.51666666666667,0,0,0,1.88888888888889,0,1.76,1.85,1.16666666666667,0
