ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,0.210721609217849,0.415732906471529,0.599714183637014,0.5243399339934,0.572773742265268,0.245927926407291,0.142822339971984,0.216860507115511,0.399696816574028
0007CB0942,0.110558942568779,0,0.0928424422593181,0.241371918542337,0,0,0.193771626297578,0.181618856203179,0.143610489055841,0
0007CB44CE,0.0931400174189252,0.0396445659603553,0,0,0,0.0484261501210654,0.0554477171069288,0.100249710701017,0.0735389727660189,0.0363820111167256
0007CB7051,0.429991290537426,0.329850600527292,0,0,0.476485148514852,0.3454398708636,0.200438855599629,0.0338023022108533,0.0362638156468973,0.550783223850429
0007CD6778,0.0651160407807778,0,0,0.082529474812433,0,0.0199085283831047,0,0,0,0
0007CD765E,0.109073210717762,0,0.0411616739080722,0.0917470525187567,0.0305280528052806,0,0,0.030757049759425,0.00888535722025573,0.0995452248610409
0007CD77C5,0.149290434960807,0.224196855775803,0.150240109764463,0.169703465523401,0,0,0,0.205980875814604,0.111464277974428,0
0007CDADED,0.120139351401199,0.291182501708817,0.376400640292705,0.0396570203644159,0,0.135862254506322,0.28542493037387,0,0.710106190854585,0.153612935826174
0007CDC443,0.153798862646653,0.194121667805878,0.232792133546764,0.0358699535548409,0,0.033091202582728,0.130221959659043,0.598696631950789,0,0
0007CDDBAF,0.0405246170398074,0,0.0164646695632289,0.0778849589138978,0,0.0529997309658327,0,0.0185151349046835,0,0
