ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,2.82181818181818,6.24416666666667,3.41691542288557,3.58288288288288,4.49382716049383,2.92769953051643,4,2.55606060606061,6.20864197530864
0007CB0942,2.82181818181818,0,2.90185185185185,2.21166666666667,2.5,1.38888888888889,4.69731182795699,1.89444444444444,3.04,2.23333333333333
0007CB44CE,6.24416666666667,2.90185185185185,0,2.53229166666667,1.68888888888889,4.16666666666667,3.3858024691358,4.28080808080808,1.93333333333333,5.71086956521739
0007CB7051,3.41691542288557,2.21166666666667,2.53229166666667,0,2.04444444444444,2.23913043478261,3.64552845528455,5.08253968253968,2.83,1.9974358974359
0007CD6778,3.58288288288288,2.5,1.68888888888889,2.04444444444444,0,2.85555555555556,2.2,1.77666666666667,5.53589743589744,4.85277777777778
0007CD765E,4.49382716049383,1.38888888888889,4.16666666666667,2.23913043478261,2.85555555555556,0,1.80952380952381,2.20454545454545,1.41333333333333,3.96666666666667
0007CD77C5,2.92769953051643,4.69731182795699,3.3858024691358,3.64552845528455,2.2,1.80952380952381,0,2.67352941176471,2.89888888888889,3.72682926829268
0007CDADED,4,1.89444444444444,4.28080808080808,5.08253968253968,1.77666666666667,2.20454545454545,2.67352941176471,0,2.61587301587302,2.33076923076923
0007CDC443,2.55606060606061,3.04,1.93333333333333,2.83,5.53589743589744,1.41333333333333,2.89888888888889,2.61587301587302,0,2.24555555555556
0007CDDBAF,6.20864197530864,2.23333333333333,5.71086956521739,1.9974358974359,4.85277777777778,3.96666666666667,3.72682926829268,2.33076923076923,2.24555555555556,0
