ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,2.275,3.93809523809524,2.81240310077519,1.56296296296296,1.65384615384615,2.95703703703704,2.14814814814815,3.20222222222222,2.58611111111111
0007CB0942,2.275,0,2.77435897435897,1.66111111111111,1.73333333333333,1.68,1.51851851851852,1.72941176470588,0,1.72549019607843
0007CB44CE,3.93809523809524,2.77435897435897,0,1.88222222222222,1.66666666666667,2.18571428571429,2.36888888888889,1.73333333333333,2.2,1.23333333333333
0007CB7051,2.81240310077519,1.66111111111111,1.88222222222222,0,1.38333333333333,1.66666666666667,1.92777777777778,1.89555555555556,1.96944444444444,1.67536231884058
0007CD6778,1.56296296296296,1.73333333333333,1.66666666666667,1.38333333333333,0,1.6,0,1.78055555555556,2.28888888888889,3.26666666666667
0007CD765E,1.65384615384615,1.68,2.18571428571429,1.66666666666667,1.6,0,2.60833333333333,1.775,2.27777777777778,1.35333333333333
0007CD77C5,2.95703703703704,1.51851851851852,2.36888888888889,1.92777777777778,0,2.60833333333333,0,1.77017543859649,1.92777777777778,1.87708333333333
0007CDADED,2.14814814814815,1.72941176470588,1.73333333333333,1.89555555555556,1.78055555555556,1.775,1.77017543859649,0,2.38666666666667,1.6280701754386
0007CDC443,3.20222222222222,0,2.2,1.96944444444444,2.28888888888889,2.27777777777778,1.92777777777778,2.38666666666667,0,2.82424242424242
0007CDDBAF,2.58611111111111,1.72549019607843,1.23333333333333,1.67536231884058,3.26666666666667,1.35333333333333,1.87708333333333,1.6280701754386,2.82424242424242,0
