ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,72.4469276705882,57.8365800454545,57.2036992837838,61.1782038333333,28.900216095,61.7744700342105,66.0821912307692,52.8903071473684,34.5911447518519
0007CB0942,72.4469276705882,0,52.6335910478261,66.78390138,82.50716506,63.03972065,60.4336121333333,15.3945861636364,72.5493976,83.5193254
0007CB44CE,57.8365800454545,52.6335910478261,0,57.6258783133333,59.29055343125,62.253832,28.0183484878788,64.3826581357143,62.6154917,56.2915291692308
0007CB7051,57.2036992837838,66.78390138,57.6258783133333,0,17.0138206,47.76882007,53.77798720625,54.2427443363636,62.9381897857143,6.28792375
0007CD6778,61.1782038333333,82.50716506,59.29055343125,17.0138206,0,70.63925374,64.7882371416667,68.483510125,61.4743038714286,69.88704385
0007CD765E,28.900216095,63.03972065,62.253832,47.76882007,70.63925374,0,69.59026088125,81.5244268333333,71.230342525,63.4230333
0007CD77C5,61.7744700342105,60.4336121333333,28.0183484878788,53.77798720625,64.7882371416667,69.59026088125,0,55.09625124375,65.0108474545455,62.150885455
0007CDADED,66.0821912307692,15.3945861636364,64.3826581357143,54.2427443363636,68.483510125,81.5244268333333,55.09625124375,0,78.5591777,53.0617976
0007CDC443,52.8903071473684,72.5493976,62.6154917,62.9381897857143,61.4743038714286,71.230342525,65.0108474545455,78.5591777,0,0
0007CDDBAF,34.5911447518519,83.5193254,56.2915291692308,6.28792375,69.88704385,63.4230333,62.150885455,53.0617976,0,0
