ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,98.75,250.35,126.75,0,36.85,133.75,327.8,113.5,643.7
0007CB0F67,98.75,0,108.9,16.5,31.9,22.95,49.45,33.65,49.3,62.6
0007CB48B4,250.35,108.9,0,31.6,47,15.2,79.8,27.3,38.4,112.25
0007CB6DFA,126.75,16.5,31.6,0,11.6,35.05,50.8,14.8,63.65,2.85
0007F29741,0,31.9,47,11.6,0,0,50.6,18.25,18.45,27.9
0007F2B88A,36.85,22.95,15.2,35.05,0,0,21.5,17.45,23.05,27
0007F2C687,133.75,49.45,79.8,50.8,50.6,21.5,0,0,96.7,61.25
0007F2EEFA,327.8,33.65,27.3,14.8,18.25,17.45,0,0,40.85,28.85
0007F2F26A,113.5,49.3,38.4,63.65,18.45,23.05,96.7,40.85,0,237.65
0007F2F283,643.7,62.6,112.25,2.85,27.9,27,61.25,28.85,237.65,0
