ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,3,2,1,2,1,0,0,3,6
0007CB0F67,0,0,2,1,3,2,6,0,1,0
0007CB48B4,2,0,0,3,2,2,0,1,3,2
0007CB6DFA,2,2,8,0,0,2,7,2,1,0
0007F29741,3,3,3,1,0,0,0,1,2,1
0007F2B88A,0,1,5,0,2,0,0,0,0,2
0007F2C687,2,2,1,7,2,1,0,1,2,8
0007F2EEFA,1,1,1,0,1,0,0,0,0,2
0007F2F26A,3,1,7,0,6,0,3,0,0,9
0007F2F283,0,1,0,1,0,1,2,3,6,0
