ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0.0666666666666667,0.124377642085486,0,0.0671641791044776,0.0551082483449633,0.0804806483163337,0.236722306525038,0.0611833258628418,0.0409240924092409
0007CB0F67,0.100833191634076,0,0.172663222170033,0.182250773257197,0.196162046908316,0.231705135086778,0.209305574961576,0.0892766818411735,0.0894217839533841,0.0183498349834984
0007CB48B4,0.225131780309471,0.20663293985385,0,0.309540804187485,0.105277185501066,0.280908928251923,0.0796423082297052,0.0665149215983814,0.0764231286418646,0.229042904290429
0007CB6DFA,0,0.0861157953906689,0.122217003287929,0,0.104477611940299,0.0375738056897477,0.035908900377253,0,0.0396683101748095,0.0739273927392739
0007F29741,0.0428498554667574,0.08274311410905,0.0371066228276186,0.093266714251725,0,0.0189658257291108,0.0431745144613665,0.0950935761254426,0,0.0252145214521452
0007F2B88A,0.0523720455704812,0.145587408656549,0.147487083137623,0.0499643112062812,0.0282515991471215,0,0.0697219505379349,0.0247850278199292,0.0573733751680861,0.0557095709570957
0007F2C687,0.0979425267811597,0.16840921866217,0.0535462658525129,0.0611467999048299,0.0823560767590618,0.0892825192342101,0,0.0349013657056146,0.0997310623038996,0.170693069306931
0007F2EEFA,0.159156606019384,0.0396852164137156,0.024706434945984,0,0.100213219616205,0.0175344426552156,0.0192818219924549,0,0,0.0766996699669967
0007F2F26A,0.0464206767556538,0.0448566610455312,0.0320338186942226,0.0421127765881513,0,0.0458042583646448,0.0621768897582786,0,0,0.178085808580858
0007F2F283,0.0527121237884713,0.0156267566048342,0.162987317989667,0.13323816321675,0.0509061833688699,0.0755054571479692,0.180662288668437,0.14693980778958,0.302330793366203,0
