ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,1.9,5.32333333333333,4.025,2.5,0,0,5.58235294117647,2.47142857142857,2.05
0007CB0F67,1.9,0,3.1,3.21785714285714,3.3825,5.53,3.775,2.6,2.3875,1.75
0007CB48B4,5.32333333333333,3.1,0,3.16071428571429,4.40666666666667,4.22142857142857,0,2.53888888888889,3.1125,0
0007CB6DFA,4.025,3.21785714285714,3.16071428571429,0,3.68333333333333,2.13333333333333,2.5625,0,3.40625,4.4
0007F29741,2.5,3.3825,4.40666666666667,3.68333333333333,0,0,2.525,3.08571428571429,3.21875,3.44
0007F2B88A,0,5.53,4.22142857142857,2.13333333333333,0,0,0,0,0,0
0007F2C687,0,3.775,0,2.5625,2.525,0,0,2.86,2.5,2.41666666666667
0007F2EEFA,5.58235294117647,2.6,2.53888888888889,0,3.08571428571429,0,2.86,0,3.40625,4.7
0007F2F26A,2.47142857142857,2.3875,3.1125,3.40625,3.21875,0,2.5,3.40625,0,3.14722222222222
0007F2F283,2.05,1.75,0,4.4,3.44,0,2.41666666666667,4.7,3.14722222222222,0
