ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,19.4,224.15,175.75,15.1,69.7,130.55,180.75,354.5,33.9
0007CB0F67,19.4,0,21.8,10.45,40.6,44.2,216.45,27.25,106.25,38.25
0007CB48B4,224.15,21.8,0,129.95,44.05,85.05,62.15,168.4,157.9,30.15
0007CB6DFA,175.75,10.45,129.95,0,70.3,14.1,87.35,0,216.55,39.6
0007F29741,15.1,40.6,44.05,70.3,0,24.45,59.9,42.85,93.2,4.95
0007F2B88A,69.7,44.2,85.05,14.1,24.45,0,132.65,19.95,293.6,48.9
0007F2C687,130.55,216.45,62.15,87.35,59.9,132.65,0,25.4,176.8,64.6
0007F2EEFA,180.75,27.25,168.4,0,42.85,19.95,25.4,0,37.15,60.15
0007F2F26A,354.5,106.25,157.9,216.55,93.2,293.6,176.8,37.15,0,159.2
0007F2F283,33.9,38.25,30.15,39.6,4.95,48.9,64.6,60.15,159.2,0
