ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,197.35,536.9,62.55,21.1,77.75,803.3,363.75,541.15,205
0007CB0F67,197.35,0,140.55,23.05,20.85,0,372.75,72.4,100.75,25.35
0007CB48B4,536.9,140.55,0,310.65,77.05,53.05,87.85,114.35,153.8,63.8
0007CB6DFA,62.55,23.05,310.65,0,48.2,49.5,23.1,7.9,102.85,28.7
0007F29741,21.1,20.85,77.05,48.2,0,0,34.2,0,0,0
0007F2B88A,77.75,0,53.05,49.5,0,0,30,13.7,47.4,68.25
0007F2C687,803.3,372.75,87.85,23.1,34.2,30,0,87.85,414.1,13
0007F2EEFA,363.75,72.4,114.35,7.9,0,13.7,87.85,0,81.45,115.3
0007F2F26A,541.15,100.75,153.8,102.85,0,47.4,414.1,81.45,0,162
0007F2F283,205,25.35,63.8,28.7,0,68.25,13,115.3,162,0
