ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0.0340582683627411,0,0.165322580645161,0.105331860628577,0,0.0366680796947859,0.373015873015873,0,0.416738197424893
0007CB0F67,0.0242725544670273,0,0.0781519185591229,0.0262096774193548,0.168792047394317,0.0792280345352971,0.213861805849936,0,0.103554502369668,0.00944206008583691
0007CB48B4,0,0.102379975379565,0,0.116935483870968,0.322923988352244,0.0716099542915185,0.0334887664264519,0,0.0530805687203791,0.105793991416309
0007CB6DFA,0.0599502851294049,0.0133360689372179,0.0454189506656225,0,0.0683803594738427,0,0,0,0,0.100214592274678
0007F29741,0.153384997806697,0.344891259745589,0.503680501174628,0.274596774193548,0,0.101574403250381,0.150699448919033,0.141690009337068,0.258293838862559,0
0007F2B88A,0,0.0320065654493229,0.0220830070477682,0,0.0200823375840948,0,0,0.0457516339869281,0.0450236966824645,0.0358369098712446
0007F2C687,0.0252960959204562,0.20701682396389,0.0247454972592013,0,0.071392710111457,0,0,0.139822595704949,0.17345971563981,0
0007F2EEFA,0.233659891797046,0,0,0,0.0609498945677277,0.0995429151853733,0.126960576515473,0,0,0.0630901287553648
0007F2F26A,0,0.0896594173163726,0.0350822239624119,0,0.109448739833317,0.0964956830878619,0.155150487494701,0,0,0
0007F2F283,0.283959643222693,0.0090274928190398,0.0772122161315583,0.188306451612903,0,0.084814626714068,0,0.0686274509803922,0,0
