ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,3.78333333333333,2.14,1.96,0,8.4,3.69090909090909,3.025,0
0007CB0F67,0,0,2.6125,2.875,2.645,2.7375,3.30882352941176,3.2,3,0
0007CB48B4,3.78333333333333,2.6125,0,2.23181818181818,5.225,2.925,3.425,1.97,4.55,2.65
0007CB6DFA,2.14,2.875,2.23181818181818,0,2.2125,0,0,0,3.3,3.78333333333333
0007F29741,1.96,2.645,5.225,2.2125,0,0,2.3375,2.04444444444444,4.13333333333333,0
0007F2B88A,0,2.7375,2.925,0,0,0,0,0,2.91666666666667,0
0007F2C687,8.4,3.30882352941176,3.425,0,2.3375,0,0,0,3.79545454545455,0
0007F2EEFA,3.69090909090909,3.2,1.97,0,2.04444444444444,0,0,0,2.575,0
0007F2F26A,3.025,3,4.55,3.3,4.13333333333333,2.91666666666667,3.79545454545455,2.575,0,3.25217391304348
0007F2F283,0,0,2.65,3.78333333333333,0,0,0,0,3.25217391304348,0
