ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,0,0.6,1,0,1,0.333333333333333,1,0
0007CB0F67,0,0,1,0.5,0.333333333333333,0.5,1,0,0,0
0007CB48B4,1,0,0,0.4,0.454545454545455,0.5,0.555555555555556,0,0.666666666666667,1
0007CB6DFA,0.4,0.5,0.6,0,0,0,0,0,1,1
0007F29741,0,0.666666666666667,0.545454545454545,1,0,0,1,0,0.666666666666667,0
0007F2B88A,0,0.5,0.5,0,0,0,0,0,0,0
0007F2C687,0,0,0.444444444444444,0,0,0,0,0,0.75,0
0007F2EEFA,0.666666666666667,1,1,0,1,0,0,0,0,0
0007F2F26A,0,1,0.333333333333333,0,0.333333333333333,1,0.25,1,0,0.8
0007F2F283,0,0,0,0,0,0,0,0,0.2,0
