Mouse_RFID,unique_identifier,group,repetition,fur_pattern,age,mutant,weight_pre,weight_post,weight_diff,rank_by_tube,DS_by_tube,rank_by_chasing,DS_by_chasing,chasing_pc1,chasing_pc2,log10(baseline_rate_mean),cs_plus_detection_speed,cs_plus_detection_speed_intraphase_shaping,cs_plus_detection_speed_crossreversal_shaping,cs_plus_pc1,cs_plus_pc2,cs_minus_pc1,cs_minus_pc2,switching_pc1,switching_pc2,switching_pc3,switching_pc4,switching_pc5,switching_pc6,shaping_pc1,shaping_pc2,shaping_pc3,time_in_arena_average,log10(corner_to_middle_ratio_average),ratio_social_to_total_time_average,social_interaction_pc1,social_interaction_pc2,social_interaction_pc3,social_interaction_pc4,social_interaction_pc5,social_interaction_pc6,social_interaction_pc7,social_interaction_pc8,social_interaction_pc9,chasing_pc1_new,chasing_pc2_new,cs_plus_pc1_new,cs_plus_pc2_new,cs_minus_pc1_new,cs_minus_pc2_new,switching_pc1_new,switching_pc2_new,switching_pc3_new,switching_pc4_new,switching_pc5_new,switching_pc6_new,shaping_pc1_new,shaping_pc2_new,shaping_pc3_new,social_interaction_pc1_new,social_interaction_pc2_new,social_interaction_pc3_new,social_interaction_pc4_new,social_interaction_pc5_new,social_interaction_pc6_new,social_interaction_pc7_new,social_interaction_pc8_new,social_interaction_pc9_new
0007CB0A48,41,12,1,5,18,0,28.38,29.49,1.11,2,19.0333333333333,1,32.7652296963442,0.679554180499507,-0.0244647484705243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7676.42380952381,2.28998140063976,0.22278044898139,6.03786366930775,0.73926209845754,3.20612736963419,0.29304108670564,-0.240754248987554,0.00930696079501684,-1.90630551407454,-0.261685385528481,0.0128519518236594,1.73706234892535,-0.577278251576412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.85146767213969,2.4927261836342,-1.65233996374084,2.7950586821776,1.55969408259319,-1.55162652356583,0.857231038390763,-0.506948439892872,0.503059609657396
0007CB0AD4,42,12,1,7,16,0,23.28,22.45,-0.830000000000002,6,-2.5,5,5.63536291709666,1.37244813798942,0.773168756306555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6303.71190476191,1.78036124715962,0.190157046547404,3.20981592551269,-1.71439327440678,1.58468109717924,-1.45833776116306,-0.448775493955216,-0.68368700417454,-1.39940628529353,-0.519746770108906,-0.571717468853995,1.26205208947492,0.989745056170213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.66417331776072,0.354575336526585,-3.9380403177311,0.983213375258658,0.234696992076982,-0.262213248430707,-0.308149741934151,-0.709433443315228,0.266486060293513
0007CB2ED2,51,12,1,10,16,0,26.51,28.63,2.12,1,21.9166666666667,2,14.463601532567,1.93057962033635,2.16960572225912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9667.08809523809,2.04061687602039,0.196591429388423,8.44583184876848,-0.715222886580724,1.97295974008715,0.384274626858066,1.4293932647258,-1.19531887711325,-1.79397163224816,-0.422283805619977,0.591467113880316,2.20222538147089,2.10451803541446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.46859526397798,0.785377891236461,-2.4592001209888,1.3213199021003,0.415882007420798,-0.952566692028631,-1.65143955856191,0.695775899363141,0.904356151099283
0007CB39C9,53,12,1,6,18,1,23.49,26.19,2.7,10,-28.2833333333333,10,-26.4484126984127,0.430703095385888,0.585674996226266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3593.47142857143,1.26569608767012,0.236317448706583,-2.55013046500979,-1.15134659569333,1.47695568102578,-1.14573875044815,-3.35573209937374,3.15713993729349,-0.510285616363905,-0.262851337980798,-0.768668790555882,-1.26174031114379,1.15454273667523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.20585688294836,5.13568182205265,-3.18802851303911,1.03598107703217,-1.28231886191113,4.50494478775239,-1.31991051145875,-0.982416799369487,1.25168990943805
0007CB321B,52,12,1,1,18,0,26.61,26.56,-0.0500000000000007,7,-6.5,9,-23.0833333333333,-1.36284559053131,0.309400059112017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2388.05714285714,1.70164804328081,0.182808499437678,-3.28013237587633,-3.47053445686255,-3.07089358268141,-1.95830053662632,-3.5318809389209,-1.18006262019855,-0.530799608805584,-0.241025339886638,-0.913065516678225,-2.40641231013839,0.56613387657836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.22195722488562,1.2144587318917,-7.29894356111773,-1.27326610134199,-3.45972505191395,1.91863545139338,-3.38432352425154,1.04060812740405,-1.19893694214378
0007CB464C,56,12,1,2,16,1,27.25,30.01,2.76,9,-15.6666666666667,4,12.3567660409766,1.36428063531019,0.477490532955638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4681.94047619048,2.14588141335514,0.221500547951475,1.69624252827329,-1.36500024240969,2.26744242829155,-0.652020100263379,-0.493833853299199,-1.68993186546869,-1.10147953253762,-0.677245827412098,-0.0440519547033304,1.27200886244144,0.595771994364185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.82452089545713,0.684437167636431,-3.60548083861009,2.2400312731061,1.64316509656107,-0.0891677290506339,-1.58909427350515,-0.857573306614313,0.231456722455589
0007F2B770,64,12,1,3,17,1,27.57,27.18,-0.390000000000001,5,-0.75,8,-12.3611111111111,0.443803564087837,1.20967980832864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2523.52142857143,1.89417812638197,0.257870945645682,-1.20124490389456,-2.21034426832854,-2.8917968682959,-1.12314979528559,-1.76849069869048,-1.78957502016456,-1.98359171732625,0.668988542686463,-0.268519885890456,-0.503823317627295,1.41749829633708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.47027201734121,2.0058165054518,-5.66374915536968,-1.43368407023783,-1.9233013516899,0.591146813410444,-2.1654120680546,1.42491898479799,-1.04251480054067
0007F2B957,68,12,1,9,18,1,28.45,29.56,1.11,3,15.9166666666667,6,-5.61965811965812,1.15125609432293,0.435560313763512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7061.7880952381,1.74795801669932,0.26182226206704,6.10888554623959,-0.928611482321161,2.55382176794409,-0.756243048304553,1.21202577141106,-0.35958030721515,-2.18356688792008,-0.394866646968616,0.835264127220852,0.667001157098787,0.883646408844013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.02570937746169,1.74334200762856,-2.06793755982738,1.47921007241056,2.33278389741468,-0.484528427138056,0.333137387084593,0.488278291326086,0.638514036714581
0007F2BA9B,70,12,1,8,18,0,26.04,25.34,-0.699999999999999,4,7.66666666666666,3,12.6153815758278,0.984343086630325,1.22822922955382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2691.10952380952,1.22140449602211,0.0868512367885082,-11.2658887573326,2.0293500191569,-1.09148101691935,3.11686539144282,-1.85121018068143,-2.28763570604786,0.0110410564670387,0.400698640621692,-1.96625553024344,1.49174549129648,0.993525291377363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.2367782368123,-7.14164191066468,-3.45138981040752,6.9470249567261,-5.86942290323739,0.888912613507841,-3.4102029685021,-1.40226585771483,-0.798865428524216
0007F2CA05,72,12,1,4,18,1,25.31,24.85,-0.459999999999997,8,-10.8333333333333,7,-10.3238265002971,1.03374480441759,1.07947265746168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3430.68571428572,1.48258238840254,0.167838166464014,-2.37070500119928,-1.34471169818619,-1.22584049330255,-1.437107525004,-3.50210475774144,-0.684503712962561,-1.68268243424686,-0.741347751954576,-0.53361890698193,0.882940626806602,1.39422275550658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.89256482688075,2.31967528007305,-5.03195748041408,1.86661978813599,-1.55713497329375,-1.61094332711387,-0.0748913235312759,1.88947872091524,0.288874768527751
0007F2E455,76,13,1,10,18,1,24.72,24.97,0.25,8,-16.9166666666667,9,-26.3095238095238,-3.48336130761644,0.315033416560907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2006.73799384155,1.61630408816438,0.0956490798051009,-1.43030411636873,-0.418279553064664,0.086242122160029,0.788434299829934,0.411130026980226,0.405134952661991,2.13861488718992,1.24559870699339,2.2447709334004,-4.64290306563826,-0.204428442184898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.38674861512498,2.71120335957855,2.01824343410177,-3.10935280566121,3.48105170139552,-1.41624330566488,-2.29165043961085,1.50343332477801,-1.7384803998698
