ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,5.19265505816145,14.3199445105127,4.21302675703135,3.57390839098917
0007CB47A6,0,7.72720728913353,0,6.34686199173987,2.43492655040835,1.60391296166791
0007CB486D,0,14.9642614738654,4.38444835979149,0,1.74119806577936,1.50602099035408
0007CDEC0B,0,4.61774339342036,1.75030247673207,1.82700004076978,0,1.51045716974777
0007CDEEE2,0,4.20927914131075,1.18068036227797,1.70036427695818,1.57907984738942,0
