ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,1,0,0,0
0007CB40DE,0,0,0,16,7,11
0007CB47A6,0,2,0,5,8,0
0007CB486D,0,34,3,0,3,1
0007CDEC0B,0,26,2,3,0,7
0007CDEEE2,0,19,1,4,5,0
