ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,23.0666666666667,133.7,79.0333333333333,58.8666666666667
0007CB47A6,0,23.0666666666667,0,22.6666666666667,24.7333333333333,10.1666666666667
0007CB486D,0,133.7,22.6666666666667,0,57.4333333333333,43.3666666666667
0007CDEC0B,0,79.0333333333333,24.7333333333333,57.4333333333333,0,62.2666666666667
0007CDEEE2,0,58.8666666666667,10.1666666666667,43.3666666666667,62.2666666666667,0
