ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,12,71,37,36
0007CB47A6,0,12,0,10,15,6
0007CB486D,0,71,10,0,29,18
0007CDEC0B,0,37,15,29,0,29
0007CDEEE2,0,36,6,18,29,0
