ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,16.4666666666667,43.7444444444444,55.6888888888889,9.56666666666667
0007CB47A6,0,16.4666666666667,0,24.4166666666667,5.4,0
0007CB486D,0,43.7444444444444,24.4166666666667,0,21.0555555555556,0
0007CDEC0B,0,55.6888888888889,5.4,21.0555555555556,0,0
0007CDEEE2,0,9.56666666666667,0,0,0,0
