ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,1.16035443479063,3.69856561198262,0.11487216413363,1.49561389078843,1.53540021787505,2.16123918242072,3.96281679060871,1.27997134783248,0.936384074122041
0007CB0F67,1.38117456831698,0,1.14081673413024,0.775678411978968,0.425419009099542,2.83441281150426,3.403092818144,0.269611884236797,1.09089625652016,8.10268253512622
0007CB48B4,3.95398243012867,1.06448543284822,0,1.73815221277023,1.46860549490249,1.44603059747514,0.634645577716947,3.25454417267183,1.21351890133169,1.26688735192523
0007CB6DFA,0.12955178985902,1.02206559405921,1.82993549948176,0,4.01658886900678,0.840518001997631,1.02632081459084,0.678154184105134,0.954148758924647,5.21134375940078
0007F29741,1.70221093191397,0.368251015443826,1.46594944131307,3.95529455589175,0,1.72941414340489,2.3411857809739,2.88867079262102,1.52231255294705,0.583080180455117
0007F2B88A,1.77249216072493,2.69017630846582,1.65132618108949,0.880226527576356,2.04237263133768,0,4.60177524104394,2.07399778503717,5.63391776180894,0.578606131390977
0007F2C687,2.05408467814657,3.1434340323301,0.561269525882747,0.888744410507635,1.95277964163001,3.6272919299064,0,2.72022060238242,3.05642260962824,0.63299141802178
0007F2EEFA,4.58992956387804,0.37870612497091,3.42828849770704,0.637671101538646,2.95139293898066,2.00702469033841,3.04671399518528,0,0.76363318018493,0.510944177997137
0007F2F26A,1.30344815985907,1.05025804637244,1.13192682037307,0.851142876056988,1.42229384859581,4.7085497249405,3.25006107979969,0.616117016219286,0,3.04961373436245
0007F2F283,0.880259078871586,7.48309388839755,1.07814047054129,4.2606119558796,0.467647206289218,0.51160048143963,0.664397364544377,0.459367425271529,2.87896446992675,0
