ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0.085041053462029,0.233982163592521,0.00653594771241831,0.107424704818612,0.079930373541946,0.116673134415724,0.23531208542541,0.0772189730053633,0.0493619968566025
0007CB0F67,0.0498746885063298,0,0.0468670880444437,0.0562000614628151,0.0150556811347753,0.0832326081933923,0.148465000548868,0.0234059135856593,0.0502096949311307,0.352312775330396
0007CB48B4,0.191389639432056,0.0577280227006431,0,0.0801006224525962,0.0749925099675049,0.0691462755847222,0.0282603834683492,0.14725820703913,0.058116875673445,0.0525505778324986
0007CB6DFA,0.00454029511918275,0.023450774212163,0.0686235554917703,0,0.159477827971968,0.0265133740028156,0.0351627223303137,0.019543671517768,0.0336232457007313,0.161185636659877
0007F29741,0.0725438370632715,0.0233560674301892,0.0754008712577626,0.167008708798761,0,0.0884561238854995,0.0928907917367108,0.12111437610475,0.0722033571841315,0.0215847915581297
0007F2B88A,0.0516396727117615,0.09737887392873,0.0462087684347047,0.0230800653594771,0.0531959926626216,0,0.116385836189803,0.0547191030095506,0.153390592721328,0.0177734690580062
0007F2C687,0.135937387517666,0.188568932183224,0.0410109251697224,0.054482877826582,0.16208019007348,0.244645433452858,0,0.152347122523989,0.205758749753759,0.0423684357386014
0007F2EEFA,0.150455261421405,0.00770204853653064,0.125949174850663,0.0235182392045137,0.113553397101745,0.0603860260067424,0.108110000525146,0,0.0221643000556376,0.0183046999948408
0007F2F26A,0.0731203494526907,0.0562726665394159,0.071660777385159,0.0475113122171945,0.0885880399034579,0.265948828114689,0.171049441683859,0.0430963523905835,0,0.161185636659877
0007F2F283,0.0594469159038413,0.447725682295311,0.0860073886361556,0.300082790625554,0.0428070744109722,0.025809479117785,0.0366313798527411,0.0252501530096645,0.191654258197548,0
