ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,45.1479407857143,21.617086751375,63.1215072,33.2222160785185,60.0581138166667,59.5740713197297,22.0710297091071,65.746147708,59.5211078777778
0007CB0F67,45.1479407857143,0,59.2607778546154,74.324464,31.7699719133333,25.052827653125,8.18124390822582,55.46065145,58.7371649083333,6.92935213060606
0007CB48B4,21.617086751375,59.2607778546154,0,41.6343147134483,69.2193414108333,56.7136022142857,71.79934019,47.8442393045714,63.1627209764706,50.2332199823809
0007CB6DFA,63.1215072,74.324464,41.6343147134483,0,25.7865082013889,54.4130033666667,77.4163884814286,81.3691109666667,68.3091190333333,13.9175913193258
0007F29741,33.2222160785185,31.7699719133333,69.2193414108333,25.7865082013889,0,59.3284673428571,43.8646172169697,34.5017246993103,71.3003724794444,70.856355865
0007F2B88A,60.0581138166667,25.052827653125,56.7136022142857,54.4130033666667,59.3284673428571,0,3.96940899918033,31.93132457,11.4757692583721,63.2949452333333
0007F2C687,59.5740713197297,8.18124390822582,71.79934019,77.4163884814286,43.8646172169697,3.96940899918033,0,69.4732219284615,22.04182674325,56.9840111175
0007F2EEFA,22.0710297091071,55.46065145,47.8442393045714,81.3691109666667,34.5017246993103,31.93132457,69.4732219284615,0,58.096439098,61.20981109
0007F2F26A,65.746147708,58.7371649083333,63.1627209764706,68.3091190333333,71.3003724794444,11.4757692583721,22.04182674325,58.096439098,0,10.2166922317582
0007F2F283,59.5211078777778,6.92935213060606,50.2332199823809,13.9175913193258,70.856355865,63.2949452333333,56.9840111175,61.20981109,10.2166922317582,0
