ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,5,141,21,16,5,25,78,43,20
0007CB0F67,5,0,8,10,0,10,89,5,9,20
0007CB48B4,141,8,0,134,6,14,18,39,55,23
0007CB6DFA,21,10,134,0,46,10,32,68,61,68
0007F29741,16,0,6,46,0,0,6,23,0,0
0007F2B88A,5,10,14,10,0,0,83,12,69,1
0007F2C687,25,89,18,32,6,83,0,9,25,8
0007F2EEFA,78,5,39,68,23,12,9,0,12,4
0007F2F26A,43,9,55,61,0,69,25,12,0,190
0007F2F283,20,20,23,68,0,1,8,4,190,0
