ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,75.3,102.588888888889,373.688888888889,21.0666666666667,158.166666666667,256.622222222222,183.433333333333,251.311111111111,210.311111111111
0007CB0942,75.3,0,22.7666666666667,83.9333333333333,17.35,94.4222222222222,91.7444444444446,39.3444444444444,121.511111111111,140.566666666667
0007CB30A6,102.588888888889,22.7666666666667,0,112.088888888889,19.3166666666666,143.288888888889,91.7666666666666,48.4222222222222,113.277777777778,91.8999999999999
0007CB486D,373.688888888889,83.9333333333333,112.088888888889,0,35.8444444444444,402.944444444445,263.311111111111,184.988888888889,355.555555555556,397.6
0007CD5116,21.0666666666667,17.35,19.3166666666666,35.8444444444444,0,28.7,13.8222222222222,25.7888888888889,45.2111111111111,35.2333333333333
0007CD86B3,158.166666666667,94.4222222222222,143.288888888889,402.944444444445,28.7,0,394.644444444444,229.111111111111,550.788888888889,411.755555555556
0007CDC91B,256.622222222222,91.7444444444446,91.7666666666666,263.311111111111,13.8222222222222,394.644444444444,0,165.677777777778,326.411111111111,237.933333333333
0007CDDBAF,183.433333333333,39.3444444444444,48.4222222222222,184.988888888889,25.7888888888889,229.111111111111,165.677777777778,0,310.811111111111,158.344444444444
0007CDE223,251.311111111111,121.511111111111,113.277777777778,355.555555555556,45.2111111111111,550.788888888889,326.411111111111,310.811111111111,0,366.522222222222
0007CDEC0B,210.311111111111,140.566666666667,91.8999999999999,397.6,35.2333333333333,411.755555555556,237.933333333333,158.344444444444,366.522222222222,0
