ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,69.902624678,56.866584708297,59.3099307057377,59.7103562978723,28.2118854602564,58.0604235361905,61.73516786125,48.4422829278481,50.1022226201923
0007CB0942,69.902624678,0,50.2095435087912,64.9277681,58.82511835,67.038433345,62.9145877275362,40.2041713377778,70.9705617619048,55.6916560318182
0007CB44CE,56.866584708297,50.2095435087912,0,62.3666958165137,43.7454473571429,61.3529073819444,47.3541117688525,61.5518737519231,63.6368378847458,55.2083597521277
0007CB7051,59.3099307057377,64.9277681,62.3666958165137,0,55.8131504511628,45.1894570038462,62.2676223473684,63.9703726481481,65.775307012,23.7718787109489
0007CD6778,59.7103562978723,58.82511835,43.7454473571429,55.8131504511628,0,66.29845969375,64.3303929641791,63.2453626,58.76756708125,63.3336250555555
0007CD765E,28.2118854602564,67.038433345,61.3529073819444,45.1894570038462,66.29845969375,0,62.4609493506173,61.6173102481482,65.339290921875,69.0241353148148
0007CD77C5,58.0604235361905,62.9145877275362,47.3541117688525,62.2676223473684,64.3303929641791,62.4609493506173,0,55.1682430661017,62.0585573732394,62.1884626721154
0007CDADED,61.73516786125,40.2041713377778,61.5518737519231,63.9703726481481,63.2453626,61.6173102481482,55.1682430661017,0,44.894627254386,53.424633169697
0007CDC443,48.4422829278481,70.9705617619048,63.6368378847458,65.775307012,58.76756708125,65.339290921875,62.0585573732394,44.894627254386,0,43.9505503243243
0007CDDBAF,50.1022226201923,55.6916560318182,55.2083597521277,23.7718787109489,63.3336250555555,69.0241353148148,62.1884626721154,53.424633169697,43.9505503243243,0
