ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,0.145606651611579,0.286563420220308,0.198957828405235,0.131314307901378,0.191821832785688,0.319250702315218,0.142588486260421,0.250111838627028,0.216452374704802
0007CB0942,0.0356415990351517,0,0.073388591994765,0.0637663596703829,0.101339545719278,0.039503468419131,0.050954179986438,0.0641367502175317,0.0482736182845989,0.0376803988454475
0007CB44CE,0.330096233573708,0.345360295627182,0,0.210494425593795,0.499359347699476,0.287842278203724,0.257664922987503,0.249333370758133,0.224612631664565,0.260692731566518
0007CB7051,0.103130731927938,0.135033873947855,0.094721343657978,0,0.0894971850126189,0.115699160277473,0.102017339920565,0.106436129901479,0.0602708528203669,0.304880608764104
0007CD6778,0.0424885047363,0.133956066516116,0.140266114080052,0.055865244789142,0,0.037130339539978,0.0491378475249442,0.0220057821315295,0.0801577941355891,0.0530569404355812
0007CD765E,0.0660066835850148,0.0555327448162595,0.0859853855382266,0.076805622879302,0.0394874781595806,0,0.0906834253608446,0.0454149942459371,0.0788157306112489,0.0401994227236946
0007CD77C5,0.331226915249128,0.215972079655102,0.232075471698113,0.204192922927775,0.157561638516793,0.273420956553487,0,0.340191427849665,0.195453251453903,0.202020467069011
0007CDADED,0.0638206990125381,0.117275713405872,0.0968807939797141,0.0919049927290354,0.0304406911279364,0.0590726542533771,0.146759662888695,0,0.1759323274635,0.0603516137496721
0007CDC443,0.0772632478202971,0.0609217819749539,0.0602355763987348,0.0359185651963161,0.0765288293535236,0.0707557502738225,0.0581952920662598,0.121424762118618,0,0.0595877728197189
0007CDDBAF,0.103633257117013,0.0737014986655719,0.108354237103283,0.281604459524963,0.0785090273733256,0.0559328221978824,0.0932262908069358,0.0645577792123952,0.0936099189318073,0
