ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,72.75,197.45,143.45,421.55,31.4,133.5,461.55,140.95,234.35
0007CB0F67,72.75,0,134.7,91.2,332.85,148.6,350.25,41.45,105.3,66.2
0007CB48B4,197.45,134.7,0,400.6,451.8,164.95,63.65,78.95,215.35,147.65
0007CB6DFA,143.45,91.2,400.6,0,205.95,49.55,194.7,43.35,157.65,147.5
0007F29741,421.55,332.85,451.8,205.95,0,43.1,145.35,146.65,185,105.05
0007F2B88A,31.4,148.6,164.95,49.55,43.1,0,83.8,37.5,41.05,48.85
0007F2C687,133.5,350.25,63.65,194.7,145.35,83.8,0,76.25,301.05,54.7
0007F2EEFA,461.55,41.45,78.95,43.35,146.65,37.5,76.25,0,47,154.8
0007F2F26A,140.95,105.3,215.35,157.65,185,41.05,301.05,47,0,452.55
0007F2F283,234.35,66.2,147.65,147.5,105.05,48.85,54.7,154.8,452.55,0
