ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,95.322222222222,105.866666666667,185.911111111111,14.4166666666667,112.688888888889,291.755555555556,146.733333333333,183.455555555556,113.777777777778
0007CB0942,95.322222222222,0,50.3,67.2333333333333,17.6166666666666,89.0444444444445,108.477777777778,81.8333333333334,137.477777777778,196.888888888889
0007CB30A6,105.866666666667,50.3,0,165.188888888889,15.8888888888889,146.3,112.777777777778,93.0999999999999,72.1,27.5777777777778
0007CB486D,185.911111111111,67.2333333333333,165.188888888889,0,27.0166666666667,250.755555555556,203.355555555556,215.966666666667,213.711111111111,199.333333333333
0007CD5116,14.4166666666667,17.6166666666666,15.8888888888889,27.0166666666667,0,31.6,34.6111111111111,24.2,22.9,19.5333333333333
0007CD86B3,112.688888888889,89.0444444444445,146.3,250.755555555556,31.6,0,296.377777777778,303.188888888889,312.822222222222,288.322222222222
0007CDC91B,291.755555555556,108.477777777778,112.777777777778,203.355555555556,34.6111111111111,296.377777777778,0,274.488888888889,162.111111111111,171.644444444444
0007CDDBAF,146.733333333333,81.8333333333334,93.0999999999999,215.966666666667,24.2,303.188888888889,274.488888888889,0,302.244444444444,171.522222222222
0007CDE223,183.455555555556,137.477777777778,72.1,213.711111111111,22.9,312.822222222222,162.111111111111,302.244444444444,0,152.977777777778
0007CDEC0B,113.777777777778,196.888888888889,27.5777777777778,199.333333333333,19.5333333333333,288.322222222222,171.644444444444,171.522222222222,152.977777777778,0
