ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,285.966666666666,317.6,557.733333333333,28.8333333333333,338.066666666666,875.266666666667,440.2,550.366666666667,341.333333333333
0007CB0942,285.966666666666,0,150.9,201.7,35.2333333333333,267.133333333333,325.433333333333,245.5,412.433333333333,590.666666666667
0007CB30A6,317.6,150.9,0,495.566666666666,47.6666666666667,438.899999999999,338.333333333333,279.3,216.3,82.7333333333333
0007CB486D,557.733333333333,201.7,495.566666666666,0,54.0333333333333,752.266666666667,610.066666666667,647.900000000001,641.133333333334,598
0007CD5116,28.8333333333333,35.2333333333333,47.6666666666667,54.0333333333333,0,31.6,103.833333333333,72.6,68.7,58.6
0007CD86B3,338.066666666666,267.133333333333,438.899999999999,752.266666666667,31.6,0,889.133333333333,909.566666666666,938.466666666667,864.966666666667
0007CDC91B,875.266666666667,325.433333333333,338.333333333333,610.066666666667,103.833333333333,889.133333333333,0,823.466666666667,486.333333333333,514.933333333333
0007CDDBAF,440.2,245.5,279.3,647.900000000001,72.6,909.566666666666,823.466666666667,0,906.733333333333,514.566666666666
0007CDE223,550.366666666667,412.433333333333,216.3,641.133333333334,68.7,938.466666666667,486.333333333333,906.733333333333,0,458.933333333333
0007CDEC0B,341.333333333333,590.666666666667,82.7333333333333,598,58.6,864.966666666667,514.933333333333,514.566666666666,458.933333333333,0
