ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,0.7,0.333333333333333,0.623188405797101,0,0.68,0.5,0.642857142857143,0.475,0.741935483870968
0007CB0942,0.3,0,0.428571428571429,0.864864864864865,0,0.617647058823529,0.533333333333333,0.474576271186441,0.622641509433962,0.5
0007CB30A6,0.666666666666667,0.571428571428571,0,0.555555555555556,0,0.459016393442623,0.617021276595745,0.439024390243902,0.580645161290323,0.555555555555556
0007CB486D,0.376811594202899,0.135135135135135,0.444444444444444,0,0.4,0.418032786885246,0.468468468468468,0.382978723404255,0.310344827586207,0.390243902439024
0007CD5116,0,1,1,0.6,0,1,0,0.8,0.666666666666667,0.545454545454545
0007CD86B3,0.32,0.382352941176471,0.540983606557377,0.581967213114754,0,0,0.551282051282051,0.437810945273632,0.503875968992248,0.427350427350427
0007CDC91B,0.5,0.466666666666667,0.382978723404255,0.531531531531532,0,0.448717948717949,0,0.5390625,0.47887323943662,0.4625
0007CDDBAF,0.357142857142857,0.525423728813559,0.560975609756098,0.617021276595745,0.2,0.562189054726368,0.4609375,0,0.552941176470588,0.508064516129032
0007CDE223,0.525,0.377358490566038,0.419354838709677,0.689655172413793,0.333333333333333,0.496124031007752,0.52112676056338,0.447058823529412,0,0.45360824742268
0007CDEC0B,0.258064516129032,0.5,0.444444444444444,0.609756097560976,0.454545454545455,0.572649572649573,0.5375,0.491935483870968,0.54639175257732,0
