ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,0.0551708607780218,0.00650110518788194,0.0828023022765815,0,0.0332209788324121,0.02336860670194,0.0516122778227844,0.0571630312984481,0.0392090217166997
0007CB0942,0.0661357808071266,0,0.0618150823930514,0.0659739922699762,0,0.0284346770931644,0.0431608857534783,0.0404506207460031,0.130136460619829,0.104516927857828
0007CB30A6,0.00558347292015635,0.0609151267898568,0,0.10786812616437,0,0.0725765134151274,0.134610359919002,0.0395020183765744,0.0235774479254609,0.0269121984971899
0007CB486D,0.434943987042785,0.284697224222062,0.472359769461807,0,0.326297273526826,0.233261426452744,0.268812463256908,0.289621459185864,0.207039464595453,0.278456888284635
0007CD5116,0,0,0,0.0190657279407986,0,0.0107300579630141,0,0.0198960405837561,0.0165715724114785,0.0471902427903796
0007CD86B3,0.134740526056762,0.0843532517398609,0.218483643152853,0.160356285510377,0.233658903080391,0,0.194656737866614,0.177880254530096,0.177598354490613,0.190934582842715
0007CDC91B,0.0782523103844262,0.105711543076554,0.334564493871256,0.152570650007879,0,0.160711878117837,0,0.202204634995811,0.100956298831873,0.0960438946818969
0007CDDBAF,0.407611964783726,0.233661307095432,0.231552885786184,0.387687573569622,0.419964819700969,0.346366455440205,0.476892677509962,0,0.425913702856617,0.337076196603503
0007CDE223,0.203641931426697,0.339092872570194,0.0623427226235897,0.125015061497252,0.127132281943997,0.155992989079142,0.107404141354759,0.192123138281299,0,0.0873523592177619
0007CDEC0B,0.176628205829278,0.344372450203984,0.0899829531617827,0.212612729514047,0.559711581793599,0.212066873398949,0.12920504278529,0.192268544483912,0.110457887546626,0
