Mouse_RFID,Group_ID,mutant,Timestamp_base3,RC,authority,hub,eigenvector_centrality,constraint,pagerank,incloseness,outcloseness,instrength,outstrength,indegree,outdegree,transitivity,summed cocitation,summed bibcoupling,summed insubcomponent,summed outsubcomponent,summed injaccard,summed outjaccard
0007CDC443,4,False,0,False,0.06773604984361192,-0.0064503850121369055,0.033400931227187625,0.03703883296359989,-0.005883544611350072,-0.04934210526315788,0.02368421052631578,-27.0,-67.0,0,0,-0.09999999999999998,0,-3,0,0,-0.04563492063492092,-0.7063492063492065
0007CDEAA7,4,False,0,False,0.14866362552879864,0.14891309237765493,0.13102112240114816,0.06321160363865697,0.009455881095041738,0.020833333333333343,0.0910010111223458,14.0,3.0,0,0,0.0,2,-1,0,0,0.3829365079365079,-0.3392857142857144
0007CB0942,5,False,0,False,0.08699469497201551,-0.3484111384304925,0.043887680599868806,0.012381797953043061,-0.0009367302587631188,-0.012210012210012208,0.024847428073234534,21.0,-69.0,0,-5,0.19999999999999996,2,-27,0,0,-0.44722222222222197,-3.2821428571428575
0007CB2224,5,False,0,False,0.14664684706288478,0.0,0.07529193066971229,0.014408189157768536,0.011627631184820741,-0.033749999999999995,-0.03926617315738655,97.0,269.0,1,1,0.0357142857142857,4,1,0,0,0.7361111111111107,0.2694444444444448
0007CB3491,5,False,0,False,0.06284108849291803,-0.19887468379464002,-0.025696237732126148,0.00584217203318671,-0.014116312732522882,0.020196353436185137,-0.03603104212860311,-6.0,80.0,-2,1,-0.08333333333333326,-13,3,0,0,-1.1888888888888882,0.01111111111111196
0007CB4837,5,True,0,False,0.0027581046811663845,-0.16473883249272525,-0.017985340854688253,0.007552565417087265,-0.0029530120765562592,-0.05691056910569105,-0.0054347826086956486,3.0,-25.0,0,0,0.0,2,-1,0,0,0.40833333333333277,-0.04563492063492047
0007CD72E3,5,False,0,False,0.15732283515629653,-0.4064291575196992,-0.0013539497011660906,-0.10934277057994324,-0.015181248183236101,-0.05272762197464463,-0.06240409207161125,24.0,-22.0,-1,1,0.04761904761904756,-3,2,0,0,0.359920634920635,0.013888888888888395
0007CD77C5,5,True,0,False,0.04370093524675789,-0.4174193812280832,0.021809304952264963,0.020228157015172554,-0.003924483569084369,-0.00897435897435897,0.006371359223300968,14.0,-50.0,0,-2,0.08333333333333337,2,-10,0,0,0.2999999999999998,-1.0912698412698418
0007CDE223,5,False,0,True,-0.07483997173998891,-0.011725053048004641,-0.15377134613819554,-0.03869735490626325,-0.021046330896009158,-0.02573480516026068,-0.043579626972740315,-25.0,127.0,0,1,0.04761904761904756,1,1,0,0,0.7027777777777775,0.013888888888888395
0007CDEC0B,5,False,0,False,0.07369050303822952,-0.09576639363831121,0.046509461647464445,0.04803483695596755,0.003806781293271,-0.05691056910569105,-0.012013729977116708,28.0,-3.0,-1,0,0.13333333333333341,-1,5,0,0,0.23809523809523814,0.7535714285714272
0007CDEEE2,5,False,0,False,0.26719784260951085,-0.36346527009218305,0.18768479690744766,-0.030543818929313682,0.028381204915930783,-0.056937799043062204,-0.018878718535469116,129.0,2.0,0,0,-0.09523809523809534,3,-8,0,0,0.8793650793650789,-1.3277777777777775
0007CE0327,5,False,0,False,0.13478957558040391,-0.025844872092285642,0.12037651297915791,0.142466216753586,0.014342500322149454,-0.1629711751662971,-0.01524390243902439,55.0,31.0,0,0,0.13333333333333341,3,-2,0,0,0.8773809523809524,-0.21031746031746046
0007CB64B4,6,False,0,False,0.13839261612484988,0.0,0.0,0.03540424251440216,0.04794588684589454,0.17543859649122806,-0.014966740576496662,-21.0,-21.0,2,1,-0.04365079365079361,4,0,0,-3,0.4333333333333327,0.30555555555555713
0007CB7051,6,False,0,True,0.0,-0.043874506271734226,-0.06798879920639844,-0.047079660299971515,-0.027133227465454213,0.09375,-0.1228448275862069,-85.0,-36.0,-2,-4,0.06349206349206349,-4,-8,0,-3,-0.6305555555555546,-0.3305555555555566
0007CD5116,6,False,0,False,0.0055745953173238424,0.015740214294662727,-0.0006246336307673475,0.05538227348250496,-0.0014092550714839489,-0.22956521739130434,0.1522556390977443,-5.0,1.0,-1,1,0.0,-3,5,0,-3,-0.36785714285714244,0.5063492063492063
0007CD765E,6,False,0,False,0.005364884695783161,-0.053183277321053254,-0.0012388358891768075,0.015780821097789444,-0.0013843584190667071,0.15909090909090912,-0.1187683284457478,-1.0,-20.0,-1,-3,0.6,-7,-7,-42,0,-1.7777777777777781,-0.7892857142857146
0007CD86B3,6,False,0,False,-0.05322081057728678,-0.11853308052177425,-0.16663695920530464,-0.08290832779022961,0.009170767017080944,-0.04017857142857145,0.06428571428571433,-39.0,-55.0,1,1,0.04761904761904756,-1,2,0,-3,-0.2710317460317455,0.4142857142857146
0007CDAD6B,6,False,0,False,0.01937515472956039,-0.02682858606142363,-0.03049335465699063,-0.008888198253838298,-0.007700756166371801,0.031105990783410142,0.0,-9.0,-9.0,-2,1,0.33333333333333337,-9,6,0,-3,-1.0940476190476187,0.5753968253968265
0007CDADED,6,False,0,False,0.03262135769171856,0.010902753117615072,0.00021247736146098872,0.02135045377495276,-0.0009573166033411615,0.00907258064516131,-0.09642857142857145,-9.0,-18.0,1,0,-0.16666666666666674,3,0,0,-3,0.2289682539682536,0.34325396825396837
0007CDC395,6,True,0,False,0.33410739098912734,0.02850110762806113,0.21768411537046817,-0.0442518200760641,0.03831133487579148,-0.18692307692307691,0.16875,1.0,-14.0,-1,0,0.06666666666666676,-6,1,0,-3,-0.8876984126984135,0.06587301587301653
0007CDC443,6,False,0,False,-0.046255959719959716,0.0744699169835667,-0.049145610071051254,-0.015100537637929068,-0.013960931370122956,0.2954545454545454,-0.01874999999999999,-30.0,-2.0,1,0,0.04761904761904756,0,1,0,-3,-0.17896825396825378,0.4884920634920631
0007CDE4F0,6,False,0,False,-0.1881652233072475,-0.4312149650730581,-0.24673452465148765,-0.07676505056098643,-0.04288214364292627,0.0653225806451613,-0.033333333333333326,-48.0,-72.0,-1,0,0.2666666666666666,-5,2,0,-3,-0.5853174603174605,0.28015873015873005
0007ABF555,7,True,0,False,-0.3276622467557708,-0.11258730410588519,-0.3393294673635247,-0.022811297118288165,-0.051234534477644166,0.06971624266144813,0.05480453050785532,-199.0,-97.0,-2,-2,-0.19999999999999996,-13,-10,0,0,-1.7924603174603173,-1.449206349206349
0007ACA781,7,False,0,False,-0.14334771888297335,0.327459811970514,-0.12734214192121518,0.04754557019557282,-0.016252900701827028,0.03045112781954888,0.02566026410564226,-103.0,5.0,0,2,-0.20952380952380945,-8,8,0,0,-0.7142857142857144,1.1865079365079363
0007CB2224,7,False,0,False,0.0033972258983453185,3.026552331791832e-05,-0.013436665265596004,0.1293863128094117,0.0038273557349150014,0.05147058823529413,0.04444444444444444,-8.0,-47.0,0,1,-0.33333333333333337,0,-1,0,0,0.24563492063492087,0.05634920634920659
0007CD38E5,7,False,0,True,-0.48419893204067144,0.2764587598907481,-0.3385004775356756,0.045264565444521176,-0.029412870892040865,0.06939735316635678,0.030416615460243338,-240.0,-108.0,0,1,-0.08571428571428574,-4,1,0,0,-0.09841269841269895,0.27658730158730194
0007CD72E3,7,False,0,True,-0.19949612280301343,0.2136649869798476,-0.12846348646892003,0.004122558174349478,0.01790094311456869,0.003579787966405068,0.027862955537209577,-102.0,-95.0,-1,-1,0.09047619047619038,-6,-7,0,0,-0.586904761904762,-0.7361111111111107
0007CD7FB2,7,True,0,False,-0.20221267687719247,-0.21299528642866172,-0.2679070689879198,0.060011417267774814,-0.036025571604904424,0.10231485295329104,0.04506302521008404,-139.0,-197.0,-2,-2,-0.21666666666666667,-15,-10,0,0,-2.200396825396826,-1.257936507936507
0007CD81D3,7,False,0,True,0.2895605941415488,-0.2640886249300395,0.15106835833034782,0.03510355356997408,0.055430084134548224,0.01642520215633423,0.045908871579237606,63.0,-138.0,1,0,-0.04761904761904756,-2,-3,0,0,-0.25,0.10595238095238102
0007CDEAA7,7,False,0,False,-0.19451884795411878,-0.2246146808435408,-0.2039223967759483,-0.04243694541239079,-0.03282332417424097,0.06516015796401929,0.043384615384615396,-130.0,-158.0,-1,-2,-0.20000000000000007,-2,-11,0,0,-0.4210317460317463,-1.35952380952381
0007CDEEE2,7,False,0,False,0.09549764993722198,0.22785827494787442,0.10657468073373594,-0.052967915168721236,0.024488696444984595,0.0421875,0.0020356234096692155,22.0,3.0,0,-2,0.0904761904761906,1,-9,0,0,0.24801587301587258,-0.6230158730158735
0007CE0327,7,False,0,False,0.16441683377563945,0.6408912063465246,0.2467257605449609,0.08990661015808271,0.064102122421641,-0.02902091068985735,0.005586206896551732,118.0,114.0,0,0,0.0,-3,4,0,0,-0.344444444444445,1.1186507936507937
0007CA3A3A,8,False,0,False,-0.09581927812165941,-0.011419818028619688,-0.048531564114967174,0.1397262284323877,-0.005319310028736812,0.05835616438356164,0.056709597008724556,-158.0,-135.0,0,1,-0.09999999999999998,-1,3,1,-1,-0.012301587301587702,0.3658730158730159
0007CB0942,8,False,0,False,0.10608479204328297,0.15610450564034495,0.10356831743962103,0.13071345440365167,0.018837478442277483,0.027542990381812876,0.029108910891089107,50.0,44.0,2,2,,7,5,44,42,1.5789682539682541,1.341269841269841
0007CB30A6,8,False,0,False,-0.006384289378326524,0.054479221022829316,0.021848362856388193,0.06838290644923606,0.0033924810991759133,0.047058823529411764,0.047657419132036374,-62.0,-27.0,-1,0,,0,0,-42,1,-0.21666666666666679,-0.3488095238095237
0007CB486D,8,True,0,False,-0.012965986083787517,-0.12777710433491996,0.002272034160027747,0.08055243737706852,0.0030183721898304205,0.02622950819672132,0.04420289855072463,-151.0,-254.0,0,0,-0.04761904761904767,-3,1,1,-1,-0.807539682539681,-0.013888888888889284
0007CD5116,8,False,0,False,-0.012959259554334066,-0.02466455483795306,-0.005543578527143142,-0.049997595314652976,-0.000625207174036,0.0548489666136725,0.06430707876370888,-23.0,-43.0,0,0,-0.6666666666666666,-1,5,1,-1,-0.23650793650793656,0.5698412698412696
0007CD86B3,8,False,0,True,-0.21661100036987457,0.0019112522697884993,-0.1546370778603673,0.17677665402454468,-0.01999019772846672,0.09325657894736841,0.03767349636483808,-316.0,-201.0,0,0,-0.09999999999999998,-1,1,1,-1,-0.4940476190476186,-0.03571428571428559
0007CDC91B,8,False,0,False,0.014275674059697763,-0.007080342430884734,0.03511114171001106,-0.07525844739962506,0.013888562216345435,-0.006031220435193947,0.0016611295681063093,-145.0,-126.0,0,-1,0.0,1,-3,1,-1,-0.2281746031746028,-0.4642857142857135
0007CDDBAF,8,False,0,True,0.21313692674474194,0.21763286918310998,0.2547227021278399,0.10210850809616834,0.04559860645630946,0.011507167764432391,0.04383301707779886,98.0,-1.0,1,0,-0.09999999999999998,3,0,1,-1,0.23214285714285765,-0.03571428571428559
0007CDE223,8,False,0,False,-0.289802184822617,-0.21444051458267166,-0.24441941886780538,0.030356032406301692,-0.03959595762043244,0.036822933164396575,0.020582120582120583,-440.0,-358.0,0,0,-0.19999999999999996,-2,0,1,-1,-0.8154761904761907,-0.23214285714285765
0007CDEC0B,8,False,0,False,-0.16451450558797498,-0.18458672972761114,-0.15510792684137875,-0.01200944830237416,-0.019204827852266668,0.03326469190559163,0.011594202898550732,-233.0,-279.0,0,0,-0.20000000000000007,-5,-2,1,-1,-1.470238095238095,-0.5337301587301582
0007CA3A3A,10,False,0,False,-0.13103889322786866,-0.332801144517056,-0.1211242093049747,-0.051180962561293064,-0.023116570443366166,0.008780202269844883,0.004493087557603692,-106.0,-99.0,-1,-2,-0.12698412698412703,-7,-11,0,0,-0.8555555555555543,-1.1436507936507931
0007CB0942,10,False,0,False,0.024132474230913248,-0.18275357451920016,0.06085058808920346,-0.06811568640339905,0.010185874904640166,0.02159090909090909,0.027931034482758618,9.0,-66.0,-1,-2,0.033333333333333215,-6,-8,0,0,-0.9035714285714276,-0.7250000000000005
0007CB2302,10,True,0,False,-0.08470140280630895,-0.09779506763086604,-0.07043556053523395,-0.10658690987674796,-0.0039860036102713145,0.018421052631578935,0.002222496604519078,-26.0,-16.0,1,2,-0.5,-2,5,0,0,0.3480158730158731,1.1083333333333334
0007CB30A6,10,False,0,False,-0.08621150499628694,0.019743826654456564,-0.03430763861400207,-0.05410317144691895,-0.007558193657424349,0.031159420289855078,-0.023539668700959027,-54.0,21.0,-2,-1,-1.1102230246251565e-16,-16,-5,0,0,-2.063492063492063,-0.5023809523809528
0007CB3713,10,False,0,False,0.029578158823499207,-0.1553981331792317,0.054207027566069765,0.03954766935617937,0.015912060832710878,-0.018636508442179026,-0.0008910891089108919,30.0,-32.0,0,-1,0.0,-3,-8,0,0,-0.43571428571428594,-0.808730158730159
0007CB47A6,10,False,0,False,-0.04407235611949817,-0.2214966139992015,-0.03743795122488075,-0.08545793178737421,-0.005073113250183725,0.009615384615384609,0.012668918918918914,-30.0,-35.0,-1,-1,0.0904761904761906,-2,-6,0,0,0.17103174603174498,-0.6019841269841271
0007CDDBAF,10,False,0,False,-0.1036494199480435,0.0,0.07235724432593027,-0.030709162106776877,0.028823426784283235,-0.0011623401782254947,0.0063602442333785675,3.0,58.0,0,0,-0.009523809523809379,-5,-4,0,0,-0.4940476190476186,-0.12182539682539772
0007CDE223,10,False,0,True,1.1102230246251565e-16,-0.32657894930881676,0.0,-0.030918764138165356,-0.010473836133214565,0.01064039408866995,0.021576266107281986,-88.0,-98.0,-1,0,0.06666666666666676,-7,-2,0,0,-0.46190476190476115,-0.18809523809523832
0007CDEC0B,10,False,0,True,-0.2515575896318237,-0.30195931941667287,-0.17207802920122517,-0.031042700472584395,-0.03416138938482355,0.05010570824524314,0.017922794117647065,-162.0,-115.0,0,0,-0.06666666666666654,-4,-4,0,0,-0.20515873015872987,-0.17619047619047645
0007CE0327,10,False,0,False,0.0967692721117277,-0.006549450823172126,0.15691734191213982,-0.01504588719798533,0.029447743957649333,-0.02837997635001971,-0.0068250758341759366,63.0,21.0,0,0,-0.3999999999999999,-6,-9,0,0,-0.7646825396825401,-1.166666666666667
0007CA3A72,11,True,0,False,-0.6005216911578596,0.0035546792938082605,-0.5490041939012154,-0.015039007796544712,-0.04060992409201469,0.21356275303643724,0.09384941675503711,-276.0,-177.0,-3,-2,0.1333333333333333,-13,-9,0,0,-1.7535714285714281,-1.1694444444444438
0007CB0B74,11,False,0,False,-0.31144090162094806,-0.170249618260978,-0.28953697047172156,-0.007368591904604982,-0.0073446949224630215,0.07772771161892501,0.12775524598836183,-188.0,-201.0,1,-2,-0.11428571428571421,-2,-9,0,0,-0.4869047619047615,-0.6956349206349208
0007CB0DBC,11,True,0,False,-0.2391722681584516,0.28796426637175365,-0.2143142916566253,0.08198990341666806,0.01968420393031238,0.0570745044429255,0.14204244031830238,-195.0,-206.0,2,-1,0.07142857142857151,5,-8,0,0,0.5722222222222229,-0.3003968253968248
0007CB2407,11,True,0,False,-0.19031130260479995,0.27221096630059743,-0.21255496456545006,0.03528686560963612,-0.008990996375935575,0.15086076713983693,0.0784277370909428,-108.0,-79.0,0,1,0.5,-4,7,0,0,-0.28293650793650826,1.2789682539682539
0007F2B3FF,11,False,0,False,-0.2967936496384282,-0.16940441674890994,-0.2950105552069796,0.019815673408262957,-0.01354355836050522,0.1598214285714286,0.10671256454388983,-192.0,-286.0,-2,-2,0.03809523809523818,-6,-11,0,0,-0.7880952380952384,-1.4059523809523808
0007F2B59E,11,False,0,True,-0.3496525746066276,-0.05730100894843981,-0.3512583487302432,-0.007877352018854422,-0.003705694477767918,0.04715504296987317,0.0748847926267281,-262.0,-334.0,-1,-1,-0.13095238095238093,-6,-8,0,0,-0.6507936507936511,-0.9019841269841278
0007F2B8A2,11,True,0,False,-0.35434562120741453,0.05224184533426335,-0.3527769588718641,0.09810626792710131,-0.007232597749848871,0.08127508490274776,0.10626598465473146,-264.0,-298.0,-2,2,-0.04761904761904756,-13,6,0,0,-0.8103174603174601,0.6583333333333341
0007F2B9FC,11,False,0,False,-0.5805699649894074,0.20142179210298405,-0.5671229476261739,-0.003709341226440177,-0.04301670314825892,0.13552479815455593,0.03909054646988433,-283.0,-171.0,-2,-1,0.19999999999999996,-9,-5,0,0,-0.7734126984126979,-0.4920634920634921
0007F2E37E,11,False,0,True,0.0,0.30314805129994016,0.0,0.04492089834732654,0.08415273666373548,0.037560421564225156,0.07252747252747253,-150.0,-143.0,0,-1,-0.06666666666666654,-2,-3,0,0,-0.21190476190476115,0.11666666666666625
0007F2ED4,11,False,0,False,-0.07834794009611978,0.4587075061358087,-0.056716811309357684,0.062335244658059785,0.020607228532746352,0.12244897959183675,0.06701102889850621,-90.0,-113.0,0,0,-0.14285714285714268,-6,-2,0,0,-0.6761904761904765,0.16468253968254043
0007CB0A48,12,False,0,True,-0.276346934857609,-0.0732505473997761,-0.09920322560553774,-0.4601483136755357,-0.012449104280045503,0.03073297422085417,0.013155675493337834,-1752.0,-1308.0,0,0,0.08333333333333337,-3,-3,0,0,-0.2999999999999998,-0.29999999999999893
0007CB0AD4,12,False,0,False,-0.22742538285401992,0.19554983223802302,-0.1384516696559852,-0.4700067306979193,-0.01764938524371383,0.058818403624956425,0.01925608953258723,-1063.0,-1073.0,-2,2,0.0714285714285714,-13,5,0,0,-1.0146825396825392,-0.11944444444444535
0007CB2ED2,12,False,0,True,0.05525516934101071,-0.2592110707572298,0.00925573214689468,-0.3231293310360463,0.0041710638127460675,0.028017241379310345,0.05518394648829432,-1674.0,-1545.0,0,-1,0.08333333333333337,-2,-9,0,0,-0.2999999999999998,-0.9333333333333318
0007CB321B,12,False,0,False,-0.03718292770692927,-0.03252587525783829,-0.0011291619951687148,-0.4245924312719608,-0.0020015394066840164,0.16463414634146342,0.07467921300256627,-361.0,-547.0,0,0,0.16666666666666663,3,0,0,0,0.5654761904761916,0.26865079365079403
0007CB39C9,12,False,0,False,0.12530691586359888,-0.37558108625923353,0.10171546996894076,-0.4886851242444147,0.016196334158530584,0.015567765567765568,0.08924321751546882,-632.0,-970.0,2,-3,-0.08095238095238089,3,-18,0,0,-0.4753968253968255,-1.5039682539682522
