ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,1,7,1,3
0007CB47A6,0,6,0,10,2,5
0007CB486D,0,13,0,0,2,9
0007CDEC0B,0,9,0,3,0,4
0007CDEEE2,0,3,1,2,5,0
