ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,5,16,12,12
0007CB47A6,0,5,0,2,5,0
0007CB486D,0,16,2,0,9,5
0007CDEC0B,0,12,5,9,0,0
0007CDEEE2,0,12,0,5,0,0
