ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,0,1.57200289986092,1.03901558732795,2.34733832751091
0007CB47A6,0,0,0,2.19219294797123,2.2036443585667,0
0007CB486D,0,1.57200289986092,2.19219294797123,0,1.28387798724782,0.509941075978385
0007CDEC0B,0,1.03901558732795,2.2036443585667,1.28387798724782,0,1.03667376122475
0007CDEEE2,0,2.34733832751091,0,0.509941075978385,1.03667376122475,0
