ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,11,24,37,5
0007CB47A6,0,11,0,12,0,0
0007CB486D,0,24,12,0,10,0
0007CDEC0B,0,37,0,10,0,0
0007CDEEE2,0,5,0,0,0,0
