ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,26.3346658603306,45.9128423447368,53.3655007840625,36.2981547210526,50.1467013416667,33.3566937059574,50.2991621515723,16.564438834626,51.1974566311258
0007CB0942,26.3346658603306,0,34.0836112596491,61.2778129080402,22.368883275,58.8047098326923,20.6854614996109,56.2232877916031,32.5267386981818,13.5321668591011
0007CB30A6,45.9128423447368,34.0836112596491,0,27.8821788072289,65.9540467,33.7763164185606,18.2971414747748,56.8520997781421,63.2000640084906,63.1217237483146
0007CB486D,53.3655007840625,61.2778129080402,27.8821788072289,0,26.0319367709091,59.5874084008446,42.8757991831148,50.5662850859327,53.2400994283482,59.0273449134812
0007CD5116,36.2981547210526,22.368883275,65.9540467,26.0319367709091,0,39.14225792,46.6793767428571,32.1098665533333,22.541249864,31.3932269090909
0007CD86B3,50.1467013416667,58.8047098326923,33.7763164185606,59.5874084008446,39.14225792,0,38.5233507961977,54.111749557125,57.2703249192053,38.7642387760828
0007CDC91B,33.3566937059574,20.6854614996109,18.2971414747748,42.8757991831148,46.6793767428571,38.5233507961977,0,52.8794216004167,56.9401807740181,55.6604251631387
0007CDDBAF,50.2991621515723,56.2232877916031,56.8520997781421,50.5662850859327,32.1098665533333,54.111749557125,52.8794216004167,0,51.9842300789282,56.0679420934974
0007CDE223,16.564438834626,32.5267386981818,63.2000640084906,53.2400994283482,22.541249864,57.2703249192053,56.9401807740181,51.9842300789282,0,57.2814249343849
0007CDEC0B,51.1974566311258,13.5321668591011,63.1217237483146,59.0273449134812,31.3932269090909,38.7642387760828,55.6604251631387,56.0679420934974,57.2814249343849,0
