ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,0.0560944989728373,0.0647806478064781,0.00725154172735445,0.0847051780903918,0.147773638460174,0,0,0.037319983095478,0.0184205589945602
0007CB3491,0.246798895305046,0,0.139128057947246,0.133378784592024,0,0.0731772219265567,0.0975787808735854,0.171257972587868,0.143330840999967,0.253986118927031
0007CB4837,0.119005774541802,0.0580917598721753,0,0.0563698906070843,0.210416043100867,0.0269646975341493,0.0674047937705317,0.0553670783009907,0.0931374142583138,0.0327893453385856
0007CB6AB4,0.0587496861662062,0.245606026021457,0.248599152658193,0,0.0242442382520203,0.316657796700373,0.694123372673075,0.447821956846248,0.400669679139168,0.281110485837554
0007CD5116,0.0710519708762238,0,0.096077627442941,0.00251014905946885,0,0.035391165513571,0.218396398588636,0.00461392319174921,0.0171320828321576,0.0229225286062653
0007CDE223,0.418277680140596,0.0470782926272541,0.0415470821374879,0.110632495583997,0.119425321759952,0,0.0347974206107798,0.110327045732121,0.120574753746627,0.133445882573626
0007CDE4F0,0,0.0457658068934033,0.0757140904742382,0.176795066472467,0.537264292128103,0.0253681036012063,0,0,0.0165794349988621,0.0567998499343463
0007CDEAA7,0,0.0720155215704178,0.055760557605576,0.102265332052435,0.0101765938341813,0.0721128259712613,0,0,0.0511036702317868,0.0446445319827425
0007CDEC0B,0.288224956063268,0.251597808719471,0.391553915539155,0.381945520468562,0.157737204429811,0.32898704984921,0.0620513444457963,0.213326095806758,0,0.401275558056649
0007CDEEE2,0.123273914135074,0.386327322529104,0.119447861145278,0.232204282748149,0.182879377431906,0.315504701082137,0.184207324492031,0.161487311711223,0.347713013231038,0
