ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,0.0573058794343836,0.0160470289164284,0.0131620578371196,0,0.0953720635813756,0,0.0639216815433344,0.027594638256997,0.0110692552883222
0007CB3491,0.211538461538462,0,0.0424213536701621,0.088147820034171,0.120359955005625,0.235898157265438,0,0.0860927152317881,0.0385102388333406,0.132483338162851
0007CB4837,0.0462454212454213,0.033118332919871,0,0.118553439220402,0,0.0306653537769025,0,0.188309818600634,0.0379862900056761,0.0556940017386264
0007CB6AB4,0.190476190476191,0.345571818407344,0.59532888465205,0,0,0.441412294274862,0.762092439985669,0.394183702850562,0.634589355106319,0.399420457838307
0007CD5116,0,0.0132721409079633,0,0,0,0.00464200309466872,0.254030813328556,0.0138209041174777,0,0
0007CDE223,0.31043956043956,0.208012900024808,0.034636161423578,0.0992849458963491,0.0371203599550057,0,0.025438910784665,0.0636337460408868,0.0489018905820198,0.0638655462184873
0007CDE4F0,0,0,0,0.0672973486046955,0.797525309336333,0.00998733999155999,0,0,0.0175522857267607,0.0183714865256448
0007CDEAA7,0.203296703296703,0.0741751426445051,0.207816968541468,0.0866291210529649,0.107986501687289,0.0621747081164718,0,0,0.0621315984805484,0.0720950449145175
0007CDEC0B,0.28937728937729,0.109402133465641,0.138226882745472,0.459849395684366,0,0.157546771697847,0.144034396273737,0.204866109991362,0,0.479049550854824
0007CDEEE2,0.0874542124542125,0.283552468370132,0.152685096917699,0.21805986205151,0,0.155014770009846,0.113579362235758,0.179095882522315,0.360913417456228,0
