ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,4,1,1,0,0,0,0,1,2
0007CB3491,0,0,4,7,2,9,0,1,2,10
0007CB4837,0,2,0,5,0,2,2,5,4,0
0007CB6AB4,0,14,15,0,0,10,4,5,28,19
0007CD5116,0,1,1,1,0,0,1,1,3,0
0007CDE223,1,10,3,6,0,0,0,9,2,12
0007CDE4F0,0,1,1,11,1,1,0,0,3,0
0007CDEAA7,1,6,1,3,0,7,0,0,5,1
0007CDEC0B,0,8,4,31,0,5,5,1,0,3
0007CDEEE2,0,16,1,12,0,11,1,2,7,0
