ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,27,0,15,0,17,0,0,12,5
0007CB3491,27,0,12,45,0,35,0,27,62,26
0007CB4837,0,12,0,28,0,3,0,0,17,2
0007CB6AB4,15,45,28,0,0,36,7,54,149,23
0007CD5116,0,0,0,0,0,5,0,0,0,0
0007CDE223,17,35,3,36,5,0,0,30,79,27
0007CDE4F0,0,0,0,7,0,0,0,0,0,0
0007CDEAA7,0,27,0,54,0,30,0,0,35,0
0007CDEC0B,12,62,17,149,0,79,0,35,0,62
0007CDEEE2,5,26,2,23,0,27,0,0,62,0
