ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,2.14444444444444,0,1.54761904761905,0,4.89444444444444,0,1.52222222222222,1.51851851851852,2.475
0007CB3491,2.14444444444444,0,1.86666666666667,2.43859649122807,0,2.27654320987654,1.81666666666667,1.45,2.03030303030303,2.25925925925926
0007CB4837,0,1.86666666666667,0,1.64444444444444,0,1.69444444444444,0,1.03333333333333,1.53333333333333,0
0007CB6AB4,1.54761904761905,2.43859649122807,1.64444444444444,0,0,2.39803921568627,0,2.05416666666667,3.33841807909605,2.21587301587302
0007CD5116,0,0,0,0,0,1.44583333333333,0,4.4,1.17777777777778,0
0007CDE223,4.89444444444444,2.27654320987654,1.69444444444444,2.39803921568627,1.44583333333333,0,0,1.57543859649123,2.48735632183908,1.88933333333333
0007CDE4F0,0,1.81666666666667,0,0,0,0,0,1.41111111111111,0,0
0007CDEAA7,1.52222222222222,1.45,1.03333333333333,2.05416666666667,4.4,1.57543859649123,1.41111111111111,0,1.66666666666667,2.24166666666667
0007CDEC0B,1.51851851851852,2.03030303030303,1.53333333333333,3.33841807909605,1.17777777777778,2.48735632183908,0,1.66666666666667,0,2.41238095238095
0007CDEEE2,2.475,2.25925925925926,0,2.21587301587302,0,1.88933333333333,0,2.24166666666667,2.41238095238095,0
