ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,12.7,0,18.5,0,13.0666666666667,0,6.4,21.1,32.0666666666667
0007CB3491,12.7,0,10.8,73.9666666666667,4.83333333333333,63.7,6.43333333333333,83.7333333333333,44.4666666666667,82.9
0007CB4837,0,10.8,0,65.4666666666667,3.4,5.7,5.4,7.76666666666667,9.33333333333333,8.03333333333333
0007CB6AB4,18.5,73.9666666666667,65.4666666666667,0,3.5,51.6666666666667,83.5,49,167.833333333333,147.533333333333
0007CD5116,0,4.83333333333333,3.4,3.5,0,0,19.7666666666667,0,23.1,16.5
0007CDE223,13.0666666666667,63.7,5.7,51.6666666666667,0,0,0,21.5666666666667,36.7,48.3333333333333
0007CDE4F0,0,6.43333333333333,5.4,83.5,19.7666666666667,0,0,14.2333333333333,6.2,12.5666666666667
0007CDEAA7,6.4,83.7333333333333,7.76666666666667,49,0,21.5666666666667,14.2333333333333,0,26.2333333333333,12.5333333333333
0007CDEC0B,21.1,44.4666666666667,9.33333333333333,167.833333333333,23.1,36.7,6.2,26.2333333333333,0,65.0333333333333
0007CDEEE2,32.0666666666667,82.9,8.03333333333333,147.533333333333,16.5,48.3333333333333,12.5666666666667,12.5333333333333,65.0333333333333,0
