ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,35.3046114,76.5937932,63.2075659055556,0,24.1877787275862,90.4838476,0,23.7761866933333,60.1760022571429
0007CB3491,35.3046114,0,58.43165345,59.8778715971429,0,55.1894511227273,0,40.9481626333333,62.3179526444444,41.8849695575758
0007CB4837,76.5937932,58.43165345,0,63.49945328,58.3816981,66.3374620071429,7.15881493333333,71.6266802916667,57.4085779134615,29.3415607117647
0007CB6AB4,63.2075659055556,59.8778715971429,63.49945328,0,51.3650083666667,66.48281895,16.3927528714286,73.8721825777778,44.9376785957143,59.83092041
0007CD5116,0,0,58.3816981,51.3650083666667,0,36.2950210833333,1.594388925,83.059699525,0,0
0007CDE223,24.1877787275862,55.1894511227273,66.3374620071429,66.48281895,36.2950210833333,0,0,37.8652154785714,63.3250773941176,28.27868155625
0007CDE4F0,90.4838476,0,7.15881493333333,16.3927528714286,1.594388925,0,0,0,53.3218364625,27.6615603857143
0007CDEAA7,0,40.9481626333333,71.6266802916667,73.8721825777778,83.059699525,37.8652154785714,0,0,76.6590181428571,63.8706091
0007CDEC0B,23.7761866933333,62.3179526444444,57.4085779134615,44.9376785957143,0,63.3250773941176,53.3218364625,76.6590181428571,0,45.5634793033898
0007CDEEE2,60.1760022571429,41.8849695575758,29.3415607117647,59.83092041,0,28.27868155625,27.6615603857143,63.8706091,45.5634793033898,0
