ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,40.2,698.9,80.4333333333333,49.2333333333333,103.9,577.866666666667,115.5,79.8333333333333,124.733333333333
0007CB0942,40.2,0,131.8,47.6333333333333,61.1666666666667,23.6333333333333,81.9666666666667,38.8,22.7,27.6666666666667
0007CB44CE,698.9,131.8,0,244.3,385.433333333333,205.833333333333,547.166666666667,227.233333333333,139.433333333333,233.366666666667
0007CB7051,80.4333333333333,47.6333333333333,244.3,0,20.5333333333333,48.3333333333333,157.433333333333,50.9333333333333,19.6333333333333,114.9
0007CD6778,49.2333333333333,61.1666666666667,385.433333333333,20.5333333333333,0,7.73333333333333,68.2666666666667,15.5666666666667,36,40.4666666666667
0007CD765E,103.9,23.6333333333333,205.833333333333,48.3333333333333,7.73333333333333,0,93.9666666666667,21.2666666666667,47.5333333333333,36.8333333333333
0007CD77C5,577.866666666667,81.9666666666667,547.166666666667,157.433333333333,68.2666666666667,93.9666666666667,0,299.666666666667,112.366666666667,161.1
0007CDADED,115.5,38.8,227.233333333333,50.9333333333333,15.5666666666667,21.2666666666667,299.666666666667,0,68.9,51.3666666666667
0007CDC443,79.8333333333333,22.7,139.433333333333,19.6333333333333,36,47.5333333333333,112.366666666667,68.9,0,36.6
0007CDDBAF,124.733333333333,27.6666666666667,233.366666666667,114.9,40.4666666666667,36.8333333333333,161.1,51.3666666666667,36.6,0
