ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,0.128454961224896,0.285991839906742,0.212258953168043,0.286141761735553,0.147039254823686,0.349282820540896,0.129687288479762,0.306463651291237,0.243444772205834
0007CB0942,0.033264675592173,0,0.154847483971245,0.0269283746556473,0.0804189265008416,0.0337990685296075,0.068542647541881,0.089210775687018,0.0598596805493359,0.04367420517863
0007CB44CE,0.151596292481977,0.316961622588984,0,0.0378787878787878,0.0592855806994579,0.203060545575516,0.150224460746743,0.0963855421686747,0.0743394536497985,0.043756145526057
0007CB7051,0.15870236869207,0.0777490554782262,0.0534291820477948,0,0.271367121750515,0.149301397205589,0.107960144530822,0.228915662650603,0.0815047021943574,0.64192068174369
0007CD6778,0.0787847579814624,0.0855040763571286,0.0307946376530019,0.0999311294765841,0,0.0679973386560212,0.0681594218767108,0.0190875863002572,0.0746380056724886,0.0521140609636185
0007CD765E,0.0569001029866117,0.0505070590574668,0.148241694190791,0.0772727272727273,0.0955676080044885,0,0.141848242636593,0.0971977798835793,0.0447828034034931,0.0289249426417569
0007CD77C5,0.328527291452112,0.248956054881686,0.266563046434817,0.135812672176308,0.232840845333832,0.344777112441783,0,0.176661702991742,0.104941035975519,0.140117994100295
0007CDADED,0.0493305870236869,0.13103996818453,0.0691665047600544,0.116460055096419,0.0263699270619039,0.0955422488356619,0.0714442132924559,0,0.321689804448425,0.0431825630940676
0007CDC443,0.105715756951596,0.0797375223702529,0.0483776957450943,0.037603305785124,0.0935103796521417,0.0399201596806387,0.0384868060878134,0.291728712603222,0,0.0708784005244181
0007CDDBAF,0.152986611740474,0.105985285344999,0.0518748785700409,0.539531680440771,0.118945202917524,0.0469727212242184,0.0936165553487353,0.0713415459591176,0.129123749813405,0
