ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,3.73888888888889,4.71056910569106,2.5721568627451,2.66333333333333,1.46862745098039,4.03548387096774,1.96833333333333,2.1974358974359,4.86161616161616
0007CB0942,3.73888888888889,0,2.15802469135802,1.90833333333333,2.09206349206349,0,3.82533333333333,2.52933333333333,1.93333333333333,1.95
0007CB44CE,4.71056910569106,2.15802469135802,0,3.08947368421053,1.46666666666667,4.05,2.8374269005848,3.41923076923077,2.72063492063492,3.50416666666667
0007CB7051,2.5721568627451,1.90833333333333,3.08947368421053,0,1.87142857142857,2.01944444444444,2.38850574712644,2.44166666666667,2.08833333333333,5.1863453815261
0007CD6778,2.66333333333333,2.09206349206349,1.46666666666667,1.87142857142857,0,0,1.97843137254902,1.95,2.95300546448087,2.46
0007CD765E,1.46862745098039,0,4.05,2.01944444444444,0,0,1.91212121212121,0,3.1,1.53333333333333
0007CD77C5,4.03548387096774,3.82533333333333,2.8374269005848,2.38850574712644,1.97843137254902,1.91212121212121,0,3.895,2.63921568627451,1.76666666666667
0007CDADED,1.96833333333333,2.52933333333333,3.41923076923077,2.44166666666667,1.95,0,3.895,0,1.84242424242424,2.3156862745098
0007CDC443,2.1974358974359,1.93333333333333,2.72063492063492,2.08833333333333,2.95300546448087,3.1,2.63921568627451,1.84242424242424,0,3.11243781094527
0007CDDBAF,4.86161616161616,1.95,3.50416666666667,5.1863453815261,2.46,1.53333333333333,1.76666666666667,2.3156862745098,3.11243781094527,0
