ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,55.3925288478261,39.09767825,44.5371722842105,60.23042250625,12.2684579913043,55.4090930367347,51.1102868214286,22.9762840875,21.7720481410714
0007CB0942,55.3925288478261,0,17.2528743,34.2904528545454,66.8363443384615,66.0390319942857,31.652231,12.9707501391304,66.9025434,53.7379282333333
0007CB44CE,39.09767825,17.2528743,0,45.0004790153846,42.16237698,80.28426625,36.7386907375,0,43.8617601285714,0
0007CB7051,44.5371722842105,34.2904528545454,45.0004790153846,0,25.232545425,47.4111065461538,57.3709289413793,62.2715306117647,46.2493424125,9.81372703513513
0007CD6778,60.23042250625,66.8363443384615,42.16237698,25.232545425,0,54.98678145,49.0840494864865,73.2995729333333,17.6159598,30.5213834333333
0007CD765E,12.2684579913043,66.0390319942857,80.28426625,47.4111065461538,54.98678145,0,58.9011949111111,65.820027125,67.7132268454545,56.2193550368421
0007CD77C5,55.4090930367347,31.652231,36.7386907375,57.3709289413793,49.0840494864865,58.9011949111111,0,44.6132019943662,52.1865414314286,55.66466045
0007CDADED,51.1102868214286,12.9707501391304,0,62.2715306117647,73.2995729333333,65.820027125,44.6132019943662,0,7.72417984920635,42.0681754666667
0007CDC443,22.9762840875,66.9025434,43.8617601285714,46.2493424125,17.6159598,67.7132268454545,52.1865414314286,7.72417984920635,0,35.9634506176471
0007CDDBAF,21.7720481410714,53.7379282333333,0,9.81372703513513,30.5213834333333,56.2193550368421,55.66466045,42.0681754666667,35.9634506176471,0
