ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,2.09833333333333,1.88735632183908,3.51166666666667,2.66666666666667,1.91111111111111,2.45536723163842,2.56944444444444,1.90555555555556,2.40909090909091
0007CB0942,2.09833333333333,0,3.87361111111111,3.36904761904762,3.31111111111111,1.54285714285714,7.47345679012346,3.34497354497354,2.37333333333333,2.17333333333333
0007CB44CE,1.88735632183908,3.87361111111111,0,6.11111111111111,3.24074074074074,2.52333333333333,8.98547008547009,2.60208333333333,2.9,1.95555555555556
0007CB7051,3.51166666666667,3.36904761904762,6.11111111111111,0,2.62592592592593,2.25,5.47891156462585,9.82777777777778,3.89298245614035,2.1362962962963
0007CD6778,2.66666666666667,3.31111111111111,3.24074074074074,2.62592592592593,0,3.48888888888889,2.535,1.625,1.99019607843137,1.89444444444444
0007CD765E,1.91111111111111,1.54285714285714,2.52333333333333,2.25,3.48888888888889,0,4.11794871794872,3.30877192982456,1.96666666666667,3.4
0007CD77C5,2.45536723163842,7.47345679012346,8.98547008547009,5.47891156462585,2.535,4.11794871794872,0,2.76954022988506,6.63267973856209,1.79122807017544
0007CDADED,2.56944444444444,3.34497354497354,2.60208333333333,9.82777777777778,1.625,3.30877192982456,2.76954022988506,0,4.24918032786885,2.16933333333333
0007CDC443,1.90555555555556,2.37333333333333,2.9,3.89298245614035,1.99019607843137,1.96666666666667,6.63267973856209,4.24918032786885,0,1.79242424242424
0007CDDBAF,2.40909090909091,2.17333333333333,1.95555555555556,2.1362962962963,1.89444444444444,3.4,1.79122807017544,2.16933333333333,1.79242424242424,0
