ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,54.2372023545455,58.5570673,34.6510256402778,65.6800868789474,45.9286835933333,57.5475024744681,69.410422959375,42.3059743666667,42.8636141222222
0007CB0942,54.2372023545455,0,19.93318335,60.8469008391304,0,0,56.7287617521739,25.7108178,48.8161397666667,0
0007CB44CE,58.5570673,19.93318335,0,0,0,60.327404525,47.77164297,38.77481017,48.4860143,66.5531383
0007CB7051,34.6510256402778,60.8469008391304,0,0,37.8625744928571,35.4350283181818,57.3623790888889,63.7990328727273,55.447948,9.29375913888889
0007CD6778,65.6800868789474,0,0,37.8625744928571,0,59.24738775,0,0,0,0
0007CD765E,45.9286835933333,0,60.327404525,35.4350283181818,59.24738775,0,0,64.0103019125,46.4286838,6.126474525
0007CD77C5,57.5475024744681,56.7287617521739,47.77164297,57.3623790888889,0,0,0,63.192142274359,59.0036740473684,0
0007CDADED,69.410422959375,25.7108178,38.77481017,63.7990328727273,0,64.0103019125,63.192142274359,0,14.4779486573333,67.1537105571429
0007CDC443,42.3059743666667,48.8161397666667,48.4860143,55.447948,0,46.4286838,59.0036740473684,14.4779486573333,0,0
0007CDDBAF,42.8636141222222,0,66.5531383,9.29375913888889,0,6.126474525,0,67.1537105571429,0,0
