ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,5,9,12,6,2,28,3,3,9
0007CB0942,3,0,2,2,2,0,6,3,2,0
0007CB44CE,9,6,0,5,2,9,21,0,2,3
0007CB7051,29,1,1,0,10,10,12,5,4,28
0007CD6778,6,5,2,11,0,5,10,0,5,6
0007CD765E,5,1,1,5,1,0,7,2,1,3
0007CD77C5,44,9,5,11,6,15,0,5,6,11
0007CDADED,5,2,5,11,1,7,8,0,3,3
0007CDC443,6,1,4,3,0,3,4,14,0,10
0007CDDBAF,10,2,5,28,4,3,9,2,3,0
