ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0.15547616114328,0.313875182323185,0.192328969205237,0.0482924226254002,0.132967786154901,0.324390021573334,0.437221191920204,0.257032971231359,0.350356270964413
0007CB0F67,0.0570014182603276,0,0.0841790025757999,0.0263428255314665,0.0924074440704811,0.0670393850147257,0.19405365987056,0.0668136935491955,0.0652802363638679,0.0500962626282675
0007CB48B4,0.182729744622806,0.133670075150918,0,0.24878164431917,0.166402692536131,0.110602070632373,0.0698246786788612,0.155405744072979,0.0891713255988691,0.0818530059742373
0007CB6DFA,0.0659536219839384,0.0246396451891093,0.146541290382646,0,0.128786378934864,0.0711734785902384,0.0489957764881043,0.0165000908595312,0.097563771124384,0.028243653613322
0007F29741,0.00962330861046867,0.046002217568067,0.0521677062967446,0.0685440320328758,0,0.0319775045775569,0.0439670626842089,0.051801610852056,0.0464231512858361,0.0183130783810904
0007F2B88A,0.0332975004290915,0.0613746458276209,0.0475747137138069,0.0519743947735834,0.0517734250926416,0,0.0559539363738568,0.0256127512405393,0.0927244246908549,0.0572216819165195
0007F2C687,0.192883404547467,0.314722188000493,0.0713155199702076,0.0849556123389795,0.143238962581667,0.132859564950759,0,0.0789226105439214,0.175133400404977,0.055117797669849
0007F2EEFA,0.157598532958744,0.0656892940741653,0.096220091239177,0.0203651370385323,0.0833731322917377,0.0368673568774575,0.0420737823680202,0,0.0406123046750634,0.0810987833197706
0007F2F26A,0.182323236885609,0.126302821239374,0.10864910157341,0.201812386396565,0.152350412772054,0.26265286245085,0.208927106438577,0.0799208059746379,0,0.221840700236191
0007F2F283,0.15945943504458,0.0621904644573118,0.0639915588244422,0.0374858407312768,0.0448249982943304,0.104000577179755,0.042189541490687,0.102400882161295,0.142340460756721,0
