ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,140.85,724.6,86.5,178.45,28.9,235.05,869.75,139.55,630.05
0007CB0F67,140.85,0,117.35,70.25,294.9,139.1,334.45,68.35,163.65,99.05
0007CB48B4,724.6,117.35,0,172.4,108.25,93.85,190.15,290.8,261.85,145.4
0007CB6DFA,86.5,70.25,172.4,0,106.85,32.75,68.65,36.35,74.25,46.55
0007F29741,178.45,294.9,108.25,106.85,0,24.75,109.25,154.1,115.25,105.55
0007F2B88A,28.9,139.1,93.85,32.75,24.75,0,124.35,37.45,72.8,109.5
0007F2C687,235.05,334.45,190.15,68.65,109.25,124.35,0,117.6,416.15,89.2
0007F2EEFA,869.75,68.35,290.8,36.35,154.1,37.45,117.6,0,49.65,250.4
0007F2F26A,139.55,163.65,261.85,74.25,115.25,72.8,416.15,49.65,0,399.9
0007F2F283,630.05,99.05,145.4,46.55,105.55,109.5,89.2,250.4,399.9,0
