ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,315.5,1011.4,365.05,36.2,184.3,1067.6,872.3,1009.15,882.6
0007CB0F67,315.5,0,271.25,50,93.35,67.15,638.65,133.3,256.3,126.2
0007CB48B4,1011.4,271.25,0,472.2,168.1,153.3,229.8,310.05,350.1,206.2
0007CB6DFA,365.05,50,472.2,0,130.1,98.65,161.25,22.7,383.05,71.15
0007F29741,36.2,93.35,168.1,130.1,0,24.45,144.7,61.1,111.65,32.85
0007F2B88A,184.3,67.15,153.3,98.65,24.45,0,184.15,51.1,364.05,144.15
0007F2C687,1067.6,638.65,229.8,161.25,144.7,184.15,0,113.25,687.6,138.85
0007F2EEFA,872.3,133.3,310.05,22.7,61.1,51.1,113.25,0,159.45,204.3
0007F2F26A,1009.15,256.3,350.1,383.05,111.65,364.05,687.6,159.45,0,558.85
0007F2F283,882.6,126.2,206.2,71.15,32.85,144.15,138.85,204.3,558.85,0
