ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,1,10,6,2,3,12,14,14,11
0007CB0F67,9,0,8,3,6,7,10,2,3,4
0007CB48B4,1,4,0,8,6,5,1,6,4,10
0007CB6DFA,8,2,25,0,11,5,8,5,17,10
0007F29741,10,4,16,10,0,2,11,6,6,15
0007F2B88A,3,2,6,0,0,0,4,6,3,1
0007F2C687,4,11,0,11,3,3,0,5,6,3
0007F2EEFA,11,1,3,1,8,1,1,0,0,3
0007F2F26A,4,4,10,3,9,3,14,3,0,18
0007F2F283,12,4,7,5,6,2,2,8,2,0
