ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,52.6520620375,23.5574357109375,42.3898977714286,40.4588247596154,56.1743489888889,39.3355971175438,19.678662902,45.7710821466667,35.2662455385965
0007CB0F67,52.6520620375,0,58.31234155,51.615208415,21.1883623220779,28.4385290976191,19.4451358485148,43.3381165347826,42.0193531565218,52.4646191655173
0007CB48B4,23.5574357109375,58.31234155,0,23.6468814416667,40.6024796976744,37.013143125,43.941112049091,40.7694946955882,33.9991469084746,32.789118945946
0007CB6DFA,42.3898977714286,51.615208415,23.6468814416667,0,23.2069615975,38.3308083333333,47.8763361470589,64.0761006,37.2664201444445,41.0505616909091
0007F29741,40.4588247596154,21.1883623220779,40.6024796976744,23.2069615975,0,67.407901275,31.9758927342857,23.5863254482759,44.4869923432432,49.2598426833333
0007F2B88A,56.1743489888889,28.4385290976191,37.013143125,38.3308083333333,67.407901275,0,42.2009284888889,46.767635,35.9618478818181,26.4981651233333
0007F2C687,39.3355971175438,19.4451358485148,43.941112049091,47.8763361470589,31.9758927342857,42.2009284888889,0,35.4818152028571,15.5276517336842,51.9429662583334
0007F2EEFA,19.678662902,43.3381165347826,40.7694946955882,64.0761006,23.5863254482759,46.767635,35.4818152028571,0,50.2699959611111,36.1446919661539
0007F2F26A,45.7710821466667,42.0193531565218,33.9991469084746,37.2664201444445,44.4869923432432,35.9618478818181,15.5276517336842,50.2699959611111,0,18.1882631455555
0007F2F283,35.2662455385965,52.4646191655173,32.789118945946,41.0505616909091,49.2598426833333,26.4981651233333,51.9429662583334,36.1446919661539,18.1882631455555,0
