ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,16.1689814814815,54.3074074074074,1.77777777777778,20.8018518518519,13.8715277777778,43.1194444444445,45.2523148148148,23.0532407407408,22.15
0007CB0F67,16.1689814814815,0,11.5453703703704,10.125,6,20.3333333333333,49.8055555555556,1.9375,9.6722222222222,31.1333333333333
0007CB48B4,54.3074074074074,11.5453703703704,0,19.1634259259259,33.8888888888889,12,9.71296296296297,23.3796296296296,17.2,21.6666666666667
0007CB6DFA,1.77777777777778,10.125,19.1634259259259,0,16.7939814814815,6.27777777777778,11.2847222222222,4.67777777777778,9.44999999999999,43.0365740740741
0007F29741,20.8018518518519,6,33.8888888888889,16.7939814814815,0,20.9444444444444,33.1902777777778,20.9895833333333,24.4479166666667,12.9444444444444
0007F2B88A,13.8715277777778,20.3333333333333,12,6.27777777777778,20.9444444444444,0,49.3662037037037,14.8444444444445,13.8576388888889,6.11111111111111
0007F2C687,43.1194444444445,49.8055555555556,9.71296296296297,11.2847222222222,33.1902777777778,49.3662037037037,0,11.8888888888889,48.8472222222222,12.2555555555555
0007F2EEFA,45.2523148148148,1.9375,23.3796296296296,4.67777777777778,20.9895833333333,14.8444444444445,11.8888888888889,0,10.9375,7.52222222222222
0007F2F26A,23.0532407407408,9.6722222222222,17.2,9.44999999999999,24.4479166666667,13.8576388888889,48.8472222222222,10.9375,0,41.525462962963
0007F2F283,22.15,31.1333333333333,21.6666666666667,43.0365740740741,12.9444444444444,6.11111111111111,12.2555555555555,7.52222222222222,41.525462962963,0
