ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,198.133333333333,8.35,36.6833333333333,2.66666666666667,69.9333333333333,43.2166666666667,46.3166666666667,85.4833333333333
0007CB0F67,0,0,22.4,0,0,0,133.7,2.6,12.65,61.75
0007CB48B4,198.133333333333,22.4,0,98.7833333333333,5.55,0,44.6166666666667,34.5666666666667,31.1833333333333,28.3
0007CB6DFA,8.35,0,98.7833333333333,0,107.666666666667,0,0,20.8,57.75,74
0007F29741,36.6833333333333,0,5.55,107.666666666667,0,0,0,14.8,0,0
0007F2B88A,2.66666666666667,0,0,0,0,0,35.2,8.3,83.45,0
0007F2C687,69.9333333333333,133.7,44.6166666666667,0,0,35.2,0,2.73333333333333,25.5666666666667,14.8666666666667
0007F2EEFA,43.2166666666667,2.6,34.5666666666667,20.8,14.8,8.3,2.73333333333333,0,30.7333333333333,0
0007F2F26A,46.3166666666667,12.65,31.1833333333333,57.75,0,83.45,25.5666666666667,30.7333333333333,0,301.866666666667
0007F2F283,85.4833333333333,61.75,28.3,74,0,0,14.8666666666667,0,301.866666666667,0
