ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0,66.0444444444445,8.35,18.3416666666667,2.66666666666667,69.9333333333333,21.6083333333333,15.4388888888889,28.4944444444444
0007CB0F67,0,0,22.4,0,0,0,66.85,2.6,12.65,30.875
0007CB48B4,66.0444444444445,22.4,0,32.9277777777778,5.55,0,22.3083333333334,17.2833333333333,15.5916666666667,9.43333333333334
0007CB6DFA,8.35,0,32.9277777777778,0,35.8888888888889,0,0,20.8,28.875,37
0007F29741,18.3416666666667,0,5.55,35.8888888888889,0,0,0,14.8,0,0
0007F2B88A,2.66666666666667,0,0,0,0,0,17.6,8.3,83.45,0
0007F2C687,69.9333333333333,66.85,22.3083333333334,0,0,17.6,0,2.73333333333333,12.7833333333333,7.43333333333333
0007F2EEFA,21.6083333333333,2.6,17.2833333333333,20.8,14.8,8.3,2.73333333333333,0,15.3666666666667,0
0007F2F26A,15.4388888888889,12.65,15.5916666666667,28.875,0,83.45,12.7833333333333,15.3666666666667,0,100.622222222222
0007F2F283,28.4944444444444,30.875,9.43333333333334,37,0,0,7.43333333333333,0,100.622222222222,0
