ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,119.366666666667,17.4333333333333,166.466666666667,14.4666666666667,35.3666666666667,129.966666666667,98.5333333333334,12.8,27.5333333333333
0007CB1E1F,119.366666666667,0,3.76666666666667,26.5,6.16666666666667,16.8333333333333,39.2666666666667,43.5666666666667,76.5,20.7
0007CB2183,17.4333333333333,3.76666666666667,0,32.2,44.3333333333333,0,32.4,11.3333333333333,10.3,3.46666666666666
0007CB2277,166.466666666667,26.5,32.2,0,93.2666666666667,207.233333333333,124.866666666667,38.6,24.3,11.6666666666667
0007CB3D9B,14.4666666666667,6.16666666666667,44.3333333333333,93.2666666666667,0,66.0333333333333,183.6,40.6,1.7,36.5666666666667
0007CB3F5E,35.3666666666667,16.8333333333333,0,207.233333333333,66.0333333333333,0,134.766666666667,56.7333333333333,11.7,68.6
0007CB6BC3,129.966666666667,39.2666666666667,32.4,124.866666666667,183.6,134.766666666667,0,46.8,52.1,32.7333333333333
0007F2945F,98.5333333333334,43.5666666666667,11.3333333333333,38.6,40.6,56.7333333333333,46.8,0,39.0666666666667,106.766666666667
0007F2B8A6,12.8,76.5,10.3,24.3,1.7,11.7,52.1,39.0666666666667,0,106.266666666667
0007F2E455,27.5333333333333,20.7,3.46666666666666,11.6666666666667,36.5666666666667,68.6,32.7333333333333,106.766666666667,106.266666666667,0
