ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,62,10,54,6,25,67,50,6,16
0007CB1E1F,62,0,2,16,4,8,23,23,29,12
0007CB2183,10,2,0,14,19,0,14,7,7,3
0007CB2277,54,16,14,0,43,105,36,11,11,5
0007CB3D9B,6,4,19,43,0,14,82,15,1,22
0007CB3F5E,25,8,0,105,14,0,49,23,6,30
0007CB6BC3,67,23,14,36,82,49,0,20,20,11
0007F2945F,50,23,7,11,15,23,20,0,21,57
0007F2B8A6,6,29,7,11,1,6,20,21,0,58
0007F2E455,16,12,3,5,22,30,11,57,58,0
